Organisation.id|Place.id|eid_generated
3527|304|347792
3528|304|347793
3529|304|347794
3530|220|347795
3531|220|347796
3532|220|347797
3533|220|347798
3534|220|347799
3535|190|347800
3536|190|347801
3537|190|347802
3538|190|347803
3539|190|347804
3540|190|347805
3541|190|347806
3542|190|347807
3543|190|347808
3544|190|347809
3545|190|347810
3546|190|347811
3547|190|347812
3548|190|347813
3549|118|347814
3550|118|347815
3551|118|347816
3552|121|347817
3553|121|347818
3554|225|347819
3555|214|347820
3556|298|347821
3557|196|347822
3558|258|347823
3559|156|347824
3560|156|347825
3561|156|347826
3562|156|347827
3563|266|347828
3564|266|347829
3565|111|347830
3566|138|347831
3567|294|347832
3568|164|347833
3569|176|347834
3570|176|347835
3571|176|347836
3572|176|347837
3573|176|347838
3574|176|347839
3575|176|347840
3576|176|347841
3577|176|347842
3578|176|347843
3579|176|347844
3580|177|347845
3581|138|347846
3582|138|347847
3583|173|347848
3584|239|347849
3585|277|347850
3586|164|347851
3587|164|347852
3588|164|347853
3589|164|347854
3590|164|347855
3591|164|347856
3592|164|347857
3593|164|347858
3594|164|347859
3595|164|347860
3596|164|347861
3597|164|347862
3598|164|347863
3599|164|347864
3600|164|347865
3601|164|347866
3602|164|347867
3603|164|347868
3604|164|347869
3605|164|347870
3606|164|347871
3607|164|347872
3608|164|347873
3609|164|347874
3610|164|347875
3611|164|347876
3612|164|347877
3613|164|347878
3614|164|347879
3615|124|347880
3616|124|347881
3617|124|347882
3618|124|347883
3619|124|347884
3620|124|347885
3621|124|347886
3622|124|347887
3623|124|347888
3624|168|347889
3625|168|347890
3626|168|347891
3627|168|347892
3628|296|347893
3629|296|347894
3630|178|347895
3631|178|347896
3632|178|347897
3633|178|347898
3634|178|347899
3635|178|347900
3636|178|347901
3637|244|347902
3638|244|347903
3639|244|347904
3640|244|347905
3641|123|347906
3642|123|347907
3643|286|347908
3644|115|347909
3645|295|347910
3646|302|347911
3647|133|347912
3648|133|347913
3649|133|347914
3650|133|347915
3651|133|347916
3652|133|347917
3653|133|347918
3654|133|347919
3655|133|347920
3656|133|347921
3657|133|347922
3658|133|347923
3659|114|347924
3660|114|347925
3661|193|347926
3662|193|347927
3663|150|347928
3664|150|347929
3665|150|347930
3666|125|347931
3667|125|347932
3668|165|347933
3669|224|347934
3670|224|347935
3671|247|347936
3672|247|347937
3673|247|347938
3674|275|347939
3675|285|347940
3676|285|347941
3677|285|347942
3678|285|347943
3679|285|347944
3680|285|347945
3681|285|347946
3682|285|347947
3683|135|347948
3684|135|347949
3685|135|347950
3686|116|347951
3687|204|347952
3688|204|347953
3689|164|347954
3690|164|347955
3691|164|347956
3692|124|347957
3693|176|347958
3694|176|347959
3695|176|347960
3696|250|347961
3697|206|347962
3698|174|347963
3699|300|347964
3700|300|347965
3701|300|347966
3702|300|347967
3703|300|347968
3704|300|347969
3705|300|347970
3706|300|347971
3707|300|347972
3708|300|347973
3709|300|347974
3710|300|347975
3711|167|347976
3712|167|347977
3713|167|347978
3714|167|347979
3715|167|347980
3716|167|347981
3717|201|347982
3718|201|347983
3719|276|347984
3720|276|347985
3721|245|347986
3722|245|347987
3723|140|347988
3724|140|347989
3725|131|347990
3726|131|347991
3727|131|347992
3728|238|347993
3729|205|347994
3730|205|347995
3731|203|347996
3732|203|347997
3733|282|347998
3734|282|347999
3735|248|348000
3736|248|348001
3737|187|348002
3738|263|348003
3739|270|348004
3740|270|348005
3741|270|348006
3742|157|348007
3743|264|348008
3744|111|348009
3745|111|348010
3746|111|348011
3747|111|348012
3748|265|348013
3749|126|348014
3750|130|348015
3751|130|348016
3752|145|348017
3753|195|348018
3754|234|348019
3755|293|348020
3756|192|348021
3757|192|348022
3758|192|348023
3759|166|348024
3760|289|348025
3761|221|348026
3762|191|348027
3763|128|348028
3764|220|348029
3765|133|348030
3766|267|348031
3767|186|348032
3768|300|348033
3769|300|348034
3770|300|348035
3771|300|348036
3772|300|348037
3773|300|348038
3774|300|348039
3775|253|348040
3776|167|348041
3777|167|348042
3778|167|348043
3779|167|348044
3780|167|348045
3781|144|348046
3782|144|348047
3783|179|348048
3784|179|348049
3785|179|348050
3786|230|348051
3787|201|348052
3788|276|348053
3789|276|348054
3790|276|348055
3791|140|348056
3792|140|348057
3793|140|348058
3794|140|348059
3795|161|348060
3796|208|348061
3797|205|348062
3798|205|348063
3799|236|348064
3800|236|348065
3801|203|348066
3802|256|348067
3803|256|348068
3804|282|348069
3805|248|348070
3806|187|348071
3807|158|348072
3808|158|348073
3809|158|348074
3810|141|348075
3811|270|348076
3812|270|348077
3813|111|348078
3814|111|348079
3815|218|348080
3816|130|348081
3817|130|348082
3818|130|348083
3819|130|348084
3820|309|348085
3821|293|348086
3822|288|348087
3823|251|348088
3824|192|348089
3825|289|348090
3826|221|348091
3827|191|348092
3828|154|348093
3829|264|348094
3830|128|348095
3831|128|348096
3832|261|348097
3833|261|348098
3834|133|348099
3835|133|348100
3836|133|348101
3837|133|348102
3838|174|348103
3839|211|348104
3840|124|348105
3841|167|348106
3842|261|348107
3843|246|348108
3844|246|348109
3845|209|348110
3846|222|348111
3847|132|348112
3848|132|348113
3849|132|348114
3850|132|348115
3851|290|348116
3852|259|348117
3853|259|348118
3854|148|348119
3855|148|348120
3856|148|348121
3857|283|348122
3858|159|348123
3859|159|348124
3860|428|348125
3861|186|348126
3862|186|348127
3863|186|348128
3864|136|348129
3865|243|348130
3866|243|348131
3867|243|348132
3868|202|348133
3869|183|348134
3870|227|348135
3871|237|348136
3872|237|348137
3873|284|348138
3874|284|348139
3875|304|348140
3876|304|348141
3877|304|348142
3878|220|348143
3879|190|348144
3880|190|348145
3881|190|348146
3882|190|348147
3883|190|348148
3884|190|348149
3885|190|348150
3886|190|348151
3887|190|348152
3888|190|348153
3889|190|348154
3890|190|348155
3891|190|348156
3892|190|348157
3893|190|348158
3894|118|348159
3895|118|348160
3896|118|348161
3897|121|348162
3898|121|348163
3899|121|348164
3900|121|348165
3901|121|348166
3902|121|348167
3903|121|348168
3904|121|348169
3905|225|348170
3906|214|348171
3907|298|348172
3908|298|348173
3909|258|348174
3910|258|348175
3911|156|348176
3912|266|348177
3913|170|348178
3914|296|348179
3915|155|348180
3916|123|348181
3917|299|348182
3918|176|348183
3919|176|348184
3920|176|348185
3921|176|348186
3922|176|348187
3923|176|348188
3924|176|348189
3925|176|348190
3926|176|348191
3927|176|348192
3928|176|348193
3929|176|348194
3930|176|348195
3931|176|348196
3932|176|348197
3933|176|348198
3934|176|348199
3935|176|348200
3936|176|348201
3937|176|348202
3938|176|348203
3939|176|348204
3940|176|348205
3941|176|348206
3942|176|348207
3943|176|348208
3944|177|348209
3945|138|348210
3946|279|348211
3947|279|348212
3948|279|348213
3949|279|348214
3950|231|348215
3951|305|348216
3952|129|348217
3953|129|348218
3954|249|348219
3955|164|348220
3956|164|348221
3957|164|348222
3958|164|348223
3959|164|348224
3960|164|348225
3961|164|348226
3962|164|348227
3963|164|348228
3964|164|348229
3965|164|348230
3966|164|348231
3967|164|348232
3968|164|348233
3969|164|348234
3970|164|348235
3971|164|348236
3972|164|348237
3973|164|348238
3974|164|348239
3975|164|348240
3976|164|348241
3977|164|348242
3978|164|348243
3979|164|348244
3980|164|348245
3981|164|348246
3982|164|348247
3983|164|348248
3984|164|348249
3985|124|348250
3986|124|348251
3987|124|348252
3988|124|348253
3989|124|348254
3990|124|348255
3991|124|348256
3992|124|348257
3993|124|348258
3994|124|348259
3995|124|348260
3996|124|348261
3997|124|348262
3998|124|348263
3999|124|348264
4000|124|348265
4001|124|348266
4002|124|348267
4003|124|348268
4004|124|348269
4005|124|348270
4006|168|348271
4007|296|348272
4008|296|348273
4009|178|348274
4010|178|348275
4011|178|348276
4012|178|348277
4013|244|348278
4014|244|348279
4015|244|348280
4016|244|348281
4017|286|348282
4018|295|348283
4019|219|348284
4020|302|348285
4021|133|348286
4022|133|348287
4023|133|348288
4024|133|348289
4025|114|348290
4026|212|348291
4027|212|348292
4028|212|348293
4029|150|348294
4030|150|348295
4031|150|348296
4032|125|348297
4033|125|348298
4034|278|348299
4035|278|348300
4036|188|348301
4037|280|348302
4038|280|348303
4039|172|348304
4040|165|348305
4041|224|348306
4042|275|348307
4043|113|348308
4044|113|348309
4045|113|348310
4046|116|348311
4047|116|348312
4048|204|348313
4049|204|348314
4050|204|348315
4051|258|348316
4052|163|348317
4053|120|348318
4054|137|348319
4055|137|348320
4056|241|348321
4057|228|348322
4058|228|348323
4059|228|348324
4060|151|348325
4061|269|348326
4062|772|348327
4063|297|348328
4064|297|348329
4065|171|348330
4066|171|348331
4067|252|348332
4068|232|348333
4069|292|348334
4070|292|348335
4071|119|348336
4072|119|348337
4073|119|348338
4074|119|348339
4075|262|348340
4076|274|348341
4077|128|348342
4078|128|348343
4079|128|348344
4080|128|348345
4081|206|348346
4082|153|348347
4083|146|348348
4084|126|348349
4085|261|348350
4086|261|348351
4087|261|348352
4088|261|348353
4089|261|348354
4090|261|348355
4091|261|348356
4092|261|348357
4093|261|348358
4094|261|348359
4095|261|348360
4096|261|348361
4097|261|348362
4098|215|348363
4099|215|348364
4100|210|348365
4101|143|348366
4102|143|348367
4103|152|348368
4104|147|348369
4105|287|348370
4106|287|348371
4107|287|348372
4108|287|348373
4109|287|348374
4110|287|348375
4111|287|348376
4112|287|348377
4113|200|348378
4114|174|348379
4115|174|348380
4116|174|348381
4117|300|348382
4118|300|348383
4119|300|348384
4120|300|348385
4121|203|348386
4122|304|348387
4123|128|348388
4124|260|348389
4125|185|348390
4126|246|348391
4127|246|348392
4128|223|348393
4129|209|348394
4130|209|348395
4131|222|348396
4132|222|348397
4133|222|348398
4134|132|348399
4135|132|348400
4136|307|348401
4137|307|348402
4138|181|348403
4139|194|348404
4140|148|348405
4141|148|348406
4142|283|348407
4143|283|348408
4144|283|348409
4145|217|348410
4146|186|348411
4147|186|348412
4148|136|348413
4149|180|348414
4150|180|348415
4151|169|348416
4152|243|348417
4153|243|348418
4154|229|348419
4155|202|348420
4156|202|348421
4157|183|348422
4158|183|348423
4159|240|348424
4160|250|348425
4161|250|348426
4162|250|348427
4163|250|348428
4164|142|348429
4165|142|348430
4166|304|348431
4167|304|348432
4168|304|348433
4169|304|348434
4170|304|348435
4171|304|348436
4172|197|348437
4173|220|348438
4174|220|348439
4175|273|348440
4176|190|348441
4177|190|348442
4178|190|348443
4179|190|348444
4180|190|348445
4181|190|348446
4182|190|348447
4183|190|348448
4184|190|348449
4185|190|348450
4186|190|348451
4187|190|348452
4188|190|348453
4189|190|348454
4190|118|348455
4191|118|348456
4192|118|348457
4193|121|348458
4194|121|348459
4195|121|348460
4196|225|348461
4197|214|348462
4198|214|348463
4199|298|348464
4200|298|348465
4201|298|348466
4202|298|348467
4203|196|348468
4204|258|348469
4205|156|348470
4206|156|348471
4207|266|348472
4208|190|348473
4209|167|348474
4210|176|348475
4211|176|348476
4212|176|348477
4213|176|348478
4214|176|348479
4215|176|348480
4216|176|348481
4217|176|348482
4218|176|348483
4219|176|348484
4220|176|348485
4221|176|348486
4222|177|348487
4223|177|348488
4224|138|348489
4225|279|348490
4226|279|348491
4227|231|348492
4228|231|348493
4229|231|348494
4230|305|348495
4231|305|348496
4232|173|348497
4233|173|348498
4234|164|348499
4235|164|348500
4236|164|348501
4237|164|348502
4238|164|348503
4239|164|348504
4240|164|348505
4241|164|348506
4242|164|348507
4243|164|348508
4244|164|348509
4245|164|348510
4246|164|348511
4247|164|348512
4248|164|348513
4249|164|348514
4250|164|348515
4251|164|348516
4252|164|348517
4253|164|348518
4254|164|348519
4255|164|348520
4256|164|348521
4257|164|348522
4258|164|348523
4259|164|348524
4260|164|348525
4261|164|348526
4262|164|348527
4263|164|348528
4264|164|348529
4265|164|348530
4266|164|348531
4267|164|348532
4268|164|348533
4269|164|348534
4270|164|348535
4271|164|348536
4272|164|348537
4273|164|348538
4274|164|348539
4275|124|348540
4276|124|348541
4277|124|348542
4278|124|348543
4279|124|348544
4280|124|348545
4281|124|348546
4282|124|348547
4283|124|348548
4284|124|348549
4285|124|348550
4286|124|348551
4287|124|348552
4288|124|348553
4289|124|348554
4290|124|348555
4291|124|348556
4292|124|348557
4293|124|348558
4294|124|348559
4295|124|348560
4296|124|348561
4297|124|348562
4298|168|348563
4299|168|348564
4300|296|348565
4301|207|348566
4302|178|348567
4303|178|348568
4304|178|348569
4305|244|348570
4306|244|348571
4307|244|348572
4308|244|348573
4309|242|348574
4310|301|348575
4311|281|348576
4312|123|348577
4313|123|348578
4314|123|348579
4315|123|348580
4316|123|348581
4317|123|348582
4318|286|348583
4319|303|348584
4320|219|348585
4321|302|348586
4322|133|348587
4323|133|348588
4324|133|348589
4325|133|348590
4326|133|348591
4327|133|348592
4328|133|348593
4329|133|348594
4330|193|348595
4331|193|348596
4332|212|348597
4333|212|348598
4334|150|348599
4335|125|348600
4336|165|348601
4337|165|348602
4338|165|348603
4339|285|348604
4340|113|348605
4341|135|348606
4342|135|348607
4343|135|348608
4344|112|348609
4345|116|348610
4346|116|348611
4347|176|348612
4348|176|348613
4349|276|348614
4350|178|348615
4351|203|348616
4352|250|348617
4353|287|348618
4354|164|348619
4355|178|348620
4356|280|348621
4357|137|348622
4358|137|348623
4359|306|348624
4360|294|348625
4361|241|348626
4362|268|348627
4363|268|348628
4364|268|348629
4365|268|348630
4366|272|348631
4367|254|348632
4368|254|348633
4369|297|348634
4370|171|348635
4371|252|348636
4372|197|348637
4373|292|348638
4374|291|348639
4375|119|348640
4376|119|348641
4377|119|348642
4378|274|348643
4379|274|348644
4380|274|348645
4381|274|348646
4382|274|348647
4383|257|348648
4384|198|348649
4385|226|348650
4386|128|348651
4387|128|348652
4388|128|348653
4389|128|348654
4390|128|348655
4391|128|348656
4392|128|348657
4393|128|348658
4394|128|348659
4395|128|348660
4396|206|348661
4397|206|348662
4398|206|348663
4399|206|348664
4400|189|348665
4401|184|348666
4402|261|348667
4403|261|348668
4404|261|348669
4405|261|348670
4406|261|348671
4407|261|348672
4408|261|348673
4409|261|348674
4410|261|348675
4411|261|348676
4412|215|348677
4413|215|348678
4414|215|348679
4415|215|348680
4416|215|348681
4417|215|348682
4418|210|348683
4419|210|348684
4420|210|348685
4421|210|348686
4422|143|348687
4423|147|348688
4424|287|348689
4425|287|348690
4426|287|348691
4427|287|348692
4428|287|348693
4429|287|348694
4430|200|348695
4431|149|348696
4432|134|348697
4433|300|348698
4434|300|348699
4435|300|348700
4436|167|348701
4437|190|348702
4438|190|348703
4439|190|348704
4440|124|348705
4441|183|348706
4442|278|348707
4443|169|348708
4444|300|348709
4445|300|348710
4446|300|348711
4447|300|348712
4448|300|348713
4449|300|348714
4450|300|348715
4451|300|348716
4452|300|348717
4453|300|348718
4454|300|348719
4455|300|348720
4456|300|348721
4457|300|348722
4458|300|348723
4459|253|348724
4460|253|348725
4461|253|348726
4462|167|348727
4463|167|348728
4464|167|348729
4465|167|348730
4466|167|348731
4467|167|348732
4468|167|348733
4469|167|348734
4470|167|348735
4471|144|348736
4472|144|348737
4473|276|348738
4474|276|348739
4475|131|348740
4476|161|348741
4477|161|348742
4478|238|348743
4479|255|348744
4480|208|348745
4481|205|348746
4482|236|348747
4483|203|348748
4484|256|348749
4485|211|348750
4486|211|348751
4487|141|348752
4488|141|348753
4489|263|348754
4490|270|348755
4491|270|348756
4492|233|348757
4493|111|348758
4494|111|348759
4495|111|348760
4496|265|348761
4497|126|348762
4498|130|348763
4499|130|348764
4500|145|348765
4501|195|348766
4502|195|348767
4503|234|348768
4504|309|348769
4505|251|348770
4506|289|348771
4507|221|348772
4508|191|348773
4509|261|348774
4510|635|348775
4511|650|348776
4512|669|348777
4513|661|348778
4514|660|348779
4515|653|348780
4516|653|348781
4517|662|348782
4518|644|348783
4519|658|348784
4520|658|348785
4521|658|348786
4522|658|348787
4523|637|348788
4524|637|348789
4525|637|348790
4526|655|348791
4527|659|348792
4528|643|348793
4529|643|348794
4530|656|348795
4531|658|348796
4532|651|348797
4533|655|348798
4534|668|348799
4535|666|348800
4536|660|348801
4537|660|348802
4538|660|348803
4539|649|348804
4540|653|348805
4541|672|348806
4542|642|348807
4543|647|348808
4544|652|348809
4545|663|348810
4546|657|348811
4547|652|348812
4548|664|348813
4549|673|348814
4550|640|348815
4551|648|348816
4552|660|348817
4553|660|348818
4554|660|348819
4555|645|348820
4556|671|348821
4557|665|348822
4558|641|348823
4559|636|348824
4560|658|348825
4561|658|348826
4562|658|348827
4563|658|348828
4564|651|348829
4565|651|348830
4566|637|348831
4567|637|348832
4568|637|348833
4569|639|348834
4570|642|348835
4571|642|348836
4572|670|348837
4573|638|348838
4574|654|348839
4575|669|348840
4576|667|348841
4577|646|348842
4578|660|348843
4579|660|348844
4580|643|348845
4581|658|348846
4582|658|348847
4583|658|348848
4584|658|348849
4585|658|348850
4586|637|348851
4587|655|348852
4588|655|348853
4589|1159|348854
4590|1159|348855
4591|1161|348856
4592|1161|348857
4593|1162|348858
4594|1161|348859
4595|1167|348860
4596|1167|348861
4597|1165|348862
4598|1160|348863
4599|1162|348864
4600|1166|348865
4601|1166|348866
4602|1166|348867
4603|1166|348868
4604|1166|348869
4605|1166|348870
4606|1158|348871
4607|1165|348872
4608|1166|348873
4609|1165|348874
4610|1164|348875
4611|1164|348876
4612|1164|348877
4613|1166|348878
4614|1166|348879
4615|1161|348880
4616|1167|348881
4617|1166|348882
4618|1166|348883
4619|1166|348884
4620|1166|348885
4621|1166|348886
4622|1166|348887
4623|1166|348888
4624|1166|348889
4625|1166|348890
4626|1158|348891
4627|1161|348892
4628|1161|348893
4629|1166|348894
4630|1160|348895
4631|1162|348896
4632|1166|348897
4633|1166|348898
4634|1166|348899
4635|1166|348900
4636|1166|348901
4637|1166|348902
4638|1166|348903
4639|1166|348904
4640|1166|348905
4641|1158|348906
4642|1163|348907
4643|1163|348908
4644|1158|348909
4645|1167|348910
4646|1166|348911
4647|1166|348912
4648|1160|348913
4649|1166|348914
4650|1166|348915
4651|1166|348916
4652|1166|348917
4653|1166|348918
4654|1166|348919
4655|1158|348920
4656|1158|348921
4657|1165|348922
4658|1164|348923
4659|1166|348924
4660|1166|348925
4661|1163|348926
4662|523|348927
4663|523|348928
4664|523|348929
4665|523|348930
4666|523|348931
4667|523|348932
4668|523|348933
4669|1177|348934
4670|1002|348935
4671|1172|348936
4672|1172|348937
4673|1168|348938
4674|1168|348939
4675|1171|348940
4676|1171|348941
4677|1173|348942
4678|1173|348943
4679|1173|348944
4680|1176|348945
4681|1176|348946
4682|1175|348947
4683|1174|348948
4684|1170|348949
4685|609|348950
4686|1169|348951
4687|1169|348952
4688|1173|348953
4689|1173|348954
4690|1173|348955
4691|1173|348956
4692|1173|348957
4693|1176|348958
4694|1177|348959
4695|1172|348960
4696|1172|348961
4697|1172|348962
4698|1172|348963
4699|1175|348964
4700|1170|348965
4701|1176|348966
4702|1175|348967
4703|1175|348968
4704|1175|348969
4705|1174|348970
4706|1174|348971
4707|1170|348972
4708|1170|348973
4709|1170|348974
4710|1172|348975
4711|1173|348976
4712|1173|348977
4713|1173|348978
4714|1173|348979
4715|1173|348980
4716|1172|348981
4717|1172|348982
4718|1172|348983
4719|1172|348984
4720|1168|348985
4721|1169|348986
4722|1173|348987
4723|1170|348988
4724|1171|348989
4725|1173|348990
4726|1173|348991
4727|1173|348992
4728|1176|348993
4729|1176|348994
4730|1176|348995
4731|1172|348996
4732|1172|348997
4733|1172|348998
4734|1172|348999
4735|1172|349000
4736|1172|349001
4737|1168|349002
4738|1173|349003
4739|1173|349004
4740|1174|349005
4741|1172|349006
4742|693|349007
4743|693|349008
4744|679|349009
4745|701|349010
4746|686|349011
4747|686|349012
4748|680|349013
4749|707|349014
4750|707|349015
4751|697|349016
4752|696|349017
4753|696|349018
4754|684|349019
4755|681|349020
4756|708|349021
4757|694|349022
4758|694|349023
4759|694|349024
4760|703|349025
4761|703|349026
4762|676|349027
4763|676|349028
4764|677|349029
4765|677|349030
4766|674|349031
4767|674|349032
4768|674|349033
4769|674|349034
4770|692|349035
4771|692|349036
4772|698|349037
4773|698|349038
4774|688|349039
4775|678|349040
4776|682|349041
4777|682|349042
4778|702|349043
4779|690|349044
4780|690|349045
4781|711|349046
4782|711|349047
4783|683|349048
4784|683|349049
4785|710|349050
4786|710|349051
4787|710|349052
4788|706|349053
4789|706|349054
4790|706|349055
4791|692|349056
4792|692|349057
4793|675|349058
4794|675|349059
4795|702|349060
4796|713|349061
4797|713|349062
4798|712|349063
4799|712|349064
4800|709|349065
4801|709|349066
4802|684|349067
4803|681|349068
4804|681|349069
4805|695|349070
4806|694|349071
4807|694|349072
4808|687|349073
4809|677|349074
4810|704|349075
4811|674|349076
4812|696|349077
4813|687|349078
4814|694|349079
4815|693|349080
4816|693|349081
4817|700|349082
4818|697|349083
4819|696|349084
4820|696|349085
4821|685|349086
4822|685|349087
4823|685|349088
4824|689|349089
4825|689|349090
4826|711|349091
4827|705|349092
4828|705|349093
4829|705|349094
4830|705|349095
4831|683|349096
4832|683|349097
4833|710|349098
4834|706|349099
4835|694|349100
4836|694|349101
4837|703|349102
4838|699|349103
4839|699|349104
4840|699|349105
4841|699|349106
4842|683|349107
4843|710|349108
4844|684|349109
4845|684|349110
4846|684|349111
4847|708|349112
4848|695|349113
4849|694|349114
4850|703|349115
4851|676|349116
4852|676|349117
4853|676|349118
4854|677|349119
4855|674|349120
4856|674|349121
4857|674|349122
4858|693|349123
4859|679|349124
4860|701|349125
4861|686|349126
4862|680|349127
4863|680|349128
4864|707|349129
4865|700|349130
4866|697|349131
4867|696|349132
4868|689|349133
4869|689|349134
4870|713|349135
4871|688|349136
4872|675|349137
4873|675|349138
4874|678|349139
4875|678|349140
4876|682|349141
4877|702|349142
4878|712|349143
4879|708|349144
4880|708|349145
4881|695|349146
4882|694|349147
4883|694|349148
4884|694|349149
4885|694|349150
4886|703|349151
4887|676|349152
4888|687|349153
4889|677|349154
4890|677|349155
4891|704|349156
4892|704|349157
4893|674|349158
4894|693|349159
4895|693|349160
4896|701|349161
4897|687|349162
4898|686|349163
4899|700|349164
4900|700|349165
4901|696|349166
4902|696|349167
4903|698|349168
4904|698|349169
4905|688|349170
4906|691|349171
4907|691|349172
4908|691|349173
4909|675|349174
4910|678|349175
4911|678|349176
4912|682|349177
4913|702|349178
4914|702|349179
4915|713|349180
4916|709|349181
4917|708|349182
4918|699|349183
4919|699|349184
4920|690|349185
4921|683|349186
4922|683|349187
4923|683|349188
4924|683|349189
4925|683|349190
4926|710|349191
4927|706|349192
4928|524|349193
4929|524|349194
4930|524|349195
4931|524|349196
4932|524|349197
4933|524|349198
4934|524|349199
4935|524|349200
4936|524|349201
4937|524|349202
4938|524|349203
4939|1178|349204
4940|1178|349205
4941|1186|349206
4942|1186|349207
4943|1186|349208
4944|1186|349209
4945|1186|349210
4946|1186|349211
4947|1192|349212
4948|1190|349213
4949|772|349214
4950|1195|349215
4951|1195|349216
4952|1193|349217
4953|1195|349218
4954|1195|349219
4955|1195|349220
4956|1188|349221
4957|1194|349222
4958|1195|349223
4959|1189|349224
4960|1191|349225
4961|1196|349226
4962|1195|349227
4963|1195|349228
4964|1195|349229
4965|1195|349230
4966|1195|349231
4967|1195|349232
4968|525|349233
4969|526|349234
4970|526|349235
4971|526|349236
4972|526|349237
4973|526|349238
4974|526|349239
4975|526|349240
4976|527|349241
4977|527|349242
4978|527|349243
4979|528|349244
4980|528|349245
4981|528|349246
4982|528|349247
4983|528|349248
4984|529|349249
4985|529|349250
4986|529|349251
4987|529|349252
4988|529|349253
4989|529|349254
4990|529|349255
4991|1201|349256
4992|1207|349257
4993|1216|349258
4994|1211|349259
4995|1208|349260
4996|1214|349261
4997|1214|349262
4998|1214|349263
4999|1214|349264
5000|1212|349265
5001|1212|349266
5002|1210|349267
5003|1210|349268
5004|1210|349269
5005|1216|349270
5006|1216|349271
5007|1207|349272
5008|1214|349273
5009|1214|349274
5010|1214|349275
5011|1214|349276
5012|1214|349277
5013|1212|349278
5014|1210|349279
5015|1209|349280
5016|1210|349281
5017|1214|349282
5018|1214|349283
5019|1214|349284
5020|1211|349285
5021|1208|349286
5022|1215|349287
5023|1213|349288
5024|1213|349289
5025|1207|349290
5026|1216|349291
5027|1216|349292
5028|1216|349293
5029|1216|349294
5030|1215|349295
5031|1215|349296
5032|1209|349297
5033|1209|349298
5034|1213|349299
5035|530|349300
5036|531|349301
5037|532|349302
5038|714|349303
5039|714|349304
5040|732|349305
5041|715|349306
5042|715|349307
5043|716|349308
5044|736|349309
5045|750|349310
5046|731|349311
5047|733|349312
5048|735|349313
5049|730|349314
5050|730|349315
5051|730|349316
5052|730|349317
5053|730|349318
5054|730|349319
5055|730|349320
5056|741|349321
5057|720|349322
5058|364|349323
5059|729|349324
5060|737|349325
5061|734|349326
5062|718|349327
5063|723|349328
5064|746|349329
5065|726|349330
5066|747|349331
5067|724|349332
5068|721|349333
5069|728|349334
5070|717|349335
5071|739|349336
5072|738|349337
5073|743|349338
5074|749|349339
5075|749|349340
5076|748|349341
5077|752|349342
5078|727|349343
5079|722|349344
5080|730|349345
5081|730|349346
5082|730|349347
5083|730|349348
5084|730|349349
5085|730|349350
5086|730|349351
5087|744|349352
5088|729|349353
5089|719|349354
5090|745|349355
5091|745|349356
5092|730|349357
5093|730|349358
5094|730|349359
5095|730|349360
5096|730|349361
5097|730|349362
5098|730|349363
5099|730|349364
5100|720|349365
5101|720|349366
5102|731|349367
5103|721|349368
5104|752|349369
5105|725|349370
5106|740|349371
5107|742|349372
5108|714|349373
5109|751|349374
5110|715|349375
5111|725|349376
5112|730|349377
5113|730|349378
5114|730|349379
5115|730|349380
5116|730|349381
5117|730|349382
5118|730|349383
5119|730|349384
5120|730|349385
5121|730|349386
5122|729|349387
5123|742|349388
5124|734|349389
5125|745|349390
5126|730|349391
5127|714|349392
5128|714|349393
5129|714|349394
5130|714|349395
5131|714|349396
5132|714|349397
5133|732|349398
5134|732|349399
5135|732|349400
5136|751|349401
5137|716|349402
5138|731|349403
5139|740|349404
5140|1222|349405
5141|1223|349406
5142|1223|349407
5143|1223|349408
5144|1223|349409
5145|1223|349410
5146|1220|349411
5147|1223|349412
5148|1223|349413
5149|533|349414
5150|533|349415
5151|533|349416
5152|533|349417
5153|1228|349418
5154|1236|349419
5155|1229|349420
5156|1230|349421
5157|1234|349422
5158|1228|349423
5159|1232|349424
5160|1230|349425
5161|1230|349426
5162|1234|349427
5163|534|349428
5164|534|349429
5165|534|349430
5166|534|349431
5167|1241|349432
5168|1243|349433
5169|1245|349434
5170|1245|349435
5171|1239|349436
5172|1238|349437
5173|1237|349438
5174|1240|349439
5175|1245|349440
5176|1245|349441
5177|1245|349442
5178|1242|349443
5179|1241|349444
5180|1240|349445
5181|1245|349446
5182|1244|349447
5183|1254|349448
5184|1254|349449
5185|1254|349450
5186|1248|349451
5187|1248|349452
5188|1253|349453
5189|1251|349454
5190|1256|349455
5191|1256|349456
5192|1249|349457
5193|1255|349458
5194|1252|349459
5195|1251|349460
5196|1251|349461
5197|1247|349462
5198|1247|349463
5199|1256|349464
5200|1255|349465
5201|1254|349466
5202|1254|349467
5203|1254|349468
5204|1253|349469
5205|1250|349470
5206|1250|349471
5207|1254|349472
5208|1254|349473
5209|1252|349474
5210|1252|349475
5211|1248|349476
5212|1253|349477
5213|1251|349478
5214|1249|349479
5215|1251|349480
5216|1248|349481
5217|1248|349482
5218|1253|349483
5219|1251|349484
5220|1251|349485
5221|1251|349486
5222|1247|349487
5223|1256|349488
5224|1256|349489
5225|1255|349490
5226|1026|349491
5227|535|349492
5228|1026|349493
5229|535|349494
5230|535|349495
5231|535|349496
5232|536|349497
5233|536|349498
5234|1260|349499
5235|1260|349500
5236|1259|349501
