Post.id|Tag.id|eid_generated
481036459347|9479|93858
687194889566|1410|93859
687194889566|2104|93860
687194889566|5418|93861
687194889566|6013|93862
687194889566|6740|93863
687194889566|11308|93864
687194889576|1410|93865
687194889576|6637|93866
687194889576|9042|93867
687194889576|9181|93868
687194889576|10237|93869
549755936118|2423|93870
549755936118|5440|93871
549755936118|7140|93872
549755936118|7547|93873
549755936118|9291|93874
687194889592|1410|93875
687194889592|2839|93876
687194889592|2891|93877
687194889592|11602|93878
687194889592|12227|93879
687194889593|4844|93880
1030792273278|4844|93881
893353319824|4844|93882
824633843091|4844|93883
1030792273337|4844|93884
1030792273342|4844|93885
962072796962|6|93886
962072796962|1954|93887
962072796962|2008|93888
962072796962|10426|93889
962072797190|220|93890
962072797432|206|93891
962072797433|206|93892
962072797433|1450|93893
824633843965|1734|93894
824633843965|5065|93895
824633843965|5101|93896
824633843965|12035|93897
824633843965|12055|93898
824633843970|777|93899
824633843970|1734|93900
824633843970|2963|93901
824633843970|5132|93902
824633843970|8343|93903
824633843970|9059|93904
755914367487|1749|93905
893353320980|1749|93906
824633844259|1749|93907
755914367535|1749|93908
962072797759|1749|93909
687194890828|1749|93910
755914367579|1749|93911
481036460643|1749|93912
481036460644|1749|93913
206158553702|1749|93914
343597507191|1749|93915
618475414141|1749|93916
893353321086|1749|93917
412316983964|1749|93918
274878030508|1749|93919
687194890940|1749|93920
893353321149|1749|93921
755914367685|1749|93922
755914367690|1749|93923
481036460753|1749|93924
687194890968|1749|93925
206158553825|1749|93926
274878030587|1749|93927
687194891023|1187|93928
687194891023|1404|93929
687194891023|3084|93930
687194891023|7559|93931
687194891023|9176|93932
687194891023|9257|93933
687194891023|13368|93934
687194891040|1031|93935
687194891040|1190|93936
687194891040|1404|93937
687194891040|2902|93938
687194891040|5071|93939
549755937570|518|93940
549755937570|2045|93941
549755937570|3071|93942
549755937570|5113|93943
549755937570|5183|93944
549755937570|7634|93945
549755937570|11122|93946
549755937570|12304|93947
137439077163|522|93948
137439077163|1200|93949
137439077163|2889|93950
137439077163|6435|93951
137439077163|11528|93952
137439077178|522|93953
137439077178|7163|93954
137439077178|9250|93955
549755937608|518|93956
549755937608|11255|93957
687194891097|1404|93958
687194891097|2057|93959
687194891097|2777|93960
687194891097|5476|93961
687194891097|7580|93962
687194891105|1404|93963
687194891105|4848|93964
687194891105|10028|93965
687194891105|10863|93966
687194891110|588|93967
687194891110|1176|93968
687194891110|1404|93969
687194891110|3066|93970
687194891110|11757|93971
412316984182|1683|93972
412316984182|1757|93973
412316984182|2847|93974
412316984182|5057|93975
412316984182|7092|93976
412316984182|9246|93977
412316984182|14327|93978
549755937662|518|93979
549755937662|10293|93980
549755937662|13358|93981
687194891144|1404|93982
687194891144|6135|93983
687194891144|7574|93984
687194891144|7604|93985
687194891144|13386|93986
687194891144|14808|93987
137439077263|522|93988
137439077263|2785|93989
137439077263|4961|93990
137439077263|5060|93991
137439077263|5977|93992
137439077263|9191|93993
137439077263|9317|93994
137439077263|11255|93995
412316984218|1757|93996
412316984218|2018|93997
412316984218|9138|93998
412316984218|9154|93999
549755937701|518|94000
549755937701|2790|94001
549755937701|5445|94002
549755937701|7603|94003
549755937701|9051|94004
549755937701|9170|94005
412316984241|139|94006
412316984241|1757|94007
412316984241|2781|94008
412316984241|7558|94009
137439077310|522|94010
137439077310|2784|94011
137439077310|3083|94012
687194891208|1404|94013
687194891208|1669|94014
687194891208|2079|94015
687194891208|2983|94016
687194891208|6728|94017
687194891208|7423|94018
687194891208|9259|94019
549755937751|518|94020
549755937751|2904|94021
549755937751|3070|94022
549755937751|7729|94023
549755937751|12305|94024
549755937759|518|94025
549755937759|1683|94026
549755937759|2051|94027
549755937759|9864|94028
549755937759|12480|94029
549755937763|518|94030
549755937763|2902|94031
549755937763|8401|94032
549755937763|9319|94033
549755937763|11540|94034
549755937763|12018|94035
687194891250|1404|94036
687194891250|1669|94037
687194891250|6017|94038
687194891250|7394|94039
687194891250|11745|94040
549755937790|518|94041
549755937790|2086|94042
549755937790|6991|94043
549755937790|9678|94044
549755937790|11857|94045
412316984334|780|94046
412316984334|1757|94047
412316984334|6069|94048
412316984334|6154|94049
412316984334|6396|94050
412316984334|7562|94051
412316984334|8180|94052
412316984334|14167|94053
412316984352|1757|94054
412316984352|2044|94055
412316984352|5927|94056
412316984352|6743|94057
412316984352|11261|94058
687194891304|1404|94059
687194891304|2068|94060
687194891304|6645|94061
687194891304|9029|94062
687194891304|15885|94063
687194891313|569|94064
687194891313|1404|94065
687194891320|1404|94066
687194891320|2927|94067
687194891320|7582|94068
687194891320|9043|94069
687194891320|11099|94070
687194891328|1023|94071
687194891328|1404|94072
687194891328|6406|94073
687194891328|9190|94074
687194891328|10442|94075
549755937861|518|94076
549755937861|2843|94077
549755937861|5198|94078
549755937861|6375|94079
549755937878|518|94080
549755937878|1749|94081
549755937878|3000|94082
549755937878|9065|94083
549755937878|10816|94084
137439077481|522|94085
137439077481|5229|94086
137439077481|14167|94087
137439077481|14339|94088
412316984442|140|94089
412316984442|1757|94090
412316984442|2805|94091
412316984442|13053|94092
412316984442|13127|94093
687194891397|1404|94094
687194891397|1615|94095
687194891397|5753|94096
687194891397|6180|94097
687194891397|9665|94098
687194891397|9860|94099
755914368456|1410|94100
1030792275674|6|94101
1030792275757|275|94102
1030792275793|567|94103
1030792275793|1167|94104
1030792275793|10406|94105
1030792275793|12275|94106
1030792275807|1167|94107
1030792275807|2960|94108
1030792275807|3111|94109
1030792275807|7578|94110
1030792275807|9785|94111
1030792275807|11913|94112
1030792275825|1167|94113
1030792275825|6404|94114
1030792275825|12976|94115
343597508496|273|94116
824633845652|273|94117
824633845652|779|94118
824633845652|2108|94119
137439078294|273|94120
68719601577|273|94121
68719601577|1672|94122
68719601577|6394|94123
824633845688|273|94124
824633845688|6394|94125
1030792275915|273|94126
68719601618|273|94127
68719601618|779|94128
893353322456|273|94129
755914368998|273|94130
343597508591|273|94131
687194892276|273|94132
687194892276|6394|94133
824633845758|273|94134
824633845758|2883|94135
755914369023|1969|94136
755914369023|6166|94137
755914369023|6945|94138
755914369033|9|94139
755914369033|286|94140
755914369033|1179|94141
755914369033|1969|94142
755914369033|6168|94143
755914369033|8926|94144
755914369033|10115|94145
755914369033|10229|94146
755914369033|14320|94147
755914369035|1673|94148
755914369035|1969|94149
755914369035|2043|94150
755914369035|2929|94151
755914369035|9102|94152
755914369035|11629|94153
755914369042|1969|94154
755914369042|2807|94155
755914369042|5145|94156
755914369042|7335|94157
755914369042|11251|94158
755914369044|1969|94159
755914369044|5418|94160
755914369044|10490|94161
755914369058|140|94162
755914369058|1203|94163
755914369058|1969|94164
755914369058|2946|94165
755914369058|3040|94166
755914369061|1969|94167
755914369061|3045|94168
755914369070|1969|94169
755914369070|5085|94170
755914369070|5862|94171
755914369078|596|94172
755914369078|1969|94173
755914369078|2847|94174
755914369078|6377|94175
755914369078|14447|94176
755914369096|1969|94177
755914369096|2074|94178
755914369096|7943|94179
755914369096|8510|94180
755914369096|9227|94181
755914369096|12031|94182
755914369102|280|94183
755914369102|1969|94184
755914369102|1996|94185
755914369102|3084|94186
755914369102|4974|94187
755914369102|5145|94188
755914369102|7112|94189
755914369102|7565|94190
755914369102|11994|94191
755914369117|1969|94192
755914369117|2981|94193
755914369117|7569|94194
755914369117|13665|94195
755914369119|1969|94196
755914369119|2795|94197
755914369119|6466|94198
755914369119|13132|94199
755914369120|1969|94200
755914369120|2795|94201
755914369120|5192|94202
755914369120|5215|94203
755914369120|6456|94204
755914369120|9035|94205
755914369120|9050|94206
755914369120|9326|94207
755914369120|10843|94208
755914369141|1969|94209
755914369141|5201|94210
755914369141|6986|94211
755914369157|1969|94212
755914369157|2802|94213
755914369157|3086|94214
755914369157|9337|94215
755914369168|1969|94216
755914369168|2014|94217
755914369168|2789|94218
755914369168|5446|94219
755914369168|6750|94220
755914369168|6950|94221
755914369168|7520|94222
755914369168|9068|94223
755914369168|13357|94224
755914369182|1969|94225
755914369182|5269|94226
755914369182|6704|94227
755914369182|8867|94228
755914369182|9182|94229
755914369182|9276|94230
755914369191|569|94231
755914369191|1969|94232
755914369191|2935|94233
755914369191|7129|94234
755914369191|11898|94235
755914369205|1969|94236
755914369205|2000|94237
755914369205|9202|94238
755914369205|9258|94239
755914369205|9385|94240
755914369214|808|94241
755914369214|1180|94242
755914369214|1969|94243
755914369214|6897|94244
755914369221|1673|94245
755914369221|1969|94246
755914369221|1988|94247
755914369221|2834|94248
755914369221|5113|94249
755914369221|6839|94250
755914369221|8170|94251
755914369221|10405|94252
755914369221|11337|94253
755914369221|11401|94254
755914369234|1969|94255
755914369234|11707|94256
755914369250|1680|94257
755914369250|1969|94258
755914369250|2940|94259
755914369250|2981|94260
755914369250|7145|94261
755914369250|9290|94262
755914369271|1969|94263
755914369271|2028|94264
755914369271|3091|94265
755914369271|10659|94266
755914369271|11250|94267
755914369271|12526|94268
755914369283|1969|94269
755914369283|8330|94270
755914369294|1969|94271
755914369294|2974|94272
755914369294|5652|94273
755914369294|7521|94274
755914369294|9273|94275
755914369302|1969|94276
755914369302|2795|94277
755914369302|6422|94278
755914369302|7722|94279
755914369302|12098|94280
755914369316|1969|94281
755914369316|2841|94282
755914369316|2958|94283
755914369316|7620|94284
755914369316|11732|94285
755914369316|13818|94286
755914369325|1969|94287
755914369325|2798|94288
755914369325|5108|94289
755914369325|6184|94290
755914369325|7357|94291
755914369336|1969|94292
755914369336|2108|94293
755914369336|6022|94294
755914369336|13138|94295
755914369353|1152|94296
755914369353|1969|94297
755914369353|5119|94298
755914369353|12986|94299
755914369371|1969|94300
755914369371|5151|94301
755914369371|9984|94302
755914369371|12042|94303
755914369379|1969|94304
755914369379|7396|94305
755914369390|776|94306
755914369390|1616|94307
755914369390|1969|94308
755914369390|3097|94309
755914369390|9249|94310
755914369390|10542|94311
755914369398|1969|94312
755914369398|5874|94313
755914369398|6989|94314
755914369398|9071|94315
755914369398|9170|94316
755914369398|11280|94317
755914369414|1969|94318
755914369414|6435|94319
755914369414|6766|94320
755914369414|7524|94321
755914369414|11605|94322
755914369414|11947|94323
755914369433|1969|94324
755914369433|1995|94325
755914369433|14645|94326
755914369447|1969|94327
755914369447|2063|94328
755914369447|2987|94329
755914369447|6927|94330
755914369447|9150|94331
755914369447|13584|94332
755914369448|1198|94333
755914369448|1969|94334
755914369448|2779|94335
755914369448|2803|94336
755914369448|2840|94337
755914369448|2907|94338
755914369467|1174|94339
755914369467|1969|94340
755914369467|2803|94341
755914369467|11555|94342
755914369467|13040|94343
755914369481|1969|94344
755914369481|2021|94345
755914369495|1969|94346
755914369495|2075|94347
755914369495|6401|94348
755914369495|6957|94349
755914369495|7641|94350
755914369495|9299|94351
755914369495|10111|94352
755914369500|1749|94353
755914369500|1969|94354
755914369500|2089|94355
755914369500|5074|94356
755914369500|5152|94357
755914369500|9129|94358
755914369500|11620|94359
755914369509|1969|94360
755914369509|10029|94361
755914369523|1969|94362
755914369523|2959|94363
755914369523|9318|94364
755914369523|9321|94365
755914369533|1969|94366
755914369533|7576|94367
755914369537|1969|94368
755914369537|3065|94369
755914369537|5151|94370
755914369537|6410|94371
755914369537|9001|94372
755914369537|13824|94373
755914369556|1969|94374
755914369556|2111|94375
755914369556|6102|94376
755914369556|11577|94377
755914369576|1969|94378
755914369576|2981|94379
755914369576|5392|94380
755914369576|7020|94381
755914369576|10820|94382
755914369590|1969|94383
755914369595|1969|94384
755914369595|6993|94385
755914369595|11646|94386
755914369595|13766|94387
755914369595|14774|94388
755914369607|1969|94389
755914369607|2831|94390
755914369607|7580|94391
755914369607|12295|94392
755914369618|1953|94393
755914369618|1969|94394
755914369618|13026|94395
755914369625|472|94396
755914369625|782|94397
755914369625|1969|94398
755914369625|12916|94399
755914369640|1761|94400
755914369640|1969|94401
755914369640|1990|94402
755914369640|2077|94403
755914369640|5651|94404
755914369640|6336|94405
755914369643|1969|94406
755914369643|2004|94407
755914369643|2905|94408
755914369643|5086|94409
755914369644|1969|94410
755914369644|2003|94411
755914369644|2060|94412
755914369644|2987|94413
755914369644|3066|94414
755914369644|13002|94415
755914369655|565|94416
755914369655|1969|94417
755914369655|2931|94418
755914369655|3012|94419
755914369655|3030|94420
755914369655|3095|94421
755914369655|7020|94422
755914369655|8079|94423
755914369655|8774|94424
755914369669|1969|94425
755914369669|2014|94426
755914369669|5493|94427
755914369669|9449|94428
755914369669|11590|94429
755914369684|140|94430
755914369684|1969|94431
755914369684|9095|94432
755914369684|15378|94433
755914369701|9|94434
755914369701|1969|94435
755914369701|2812|94436
755914369701|7570|94437
755914369701|9236|94438
755914369701|11204|94439
755914369701|14747|94440
893353323521|278|94441
893353323521|3021|94442
893353323525|278|94443
893353323525|1771|94444
893353323525|2879|94445
893353323525|2908|94446
893353323525|2974|94447
893353323529|1761|94448
893353323529|7648|94449
893353323529|8868|94450
893353323529|10160|94451
893353323529|10792|94452
893353323529|13190|94453
893353323529|13890|94454
893353323541|1761|94455
893353323541|6782|94456
893353323541|11025|94457
893353323553|1761|94458
893353323553|9012|94459
893353323553|12617|94460
893353323553|13223|94461
893353323553|15527|94462
893353323566|1761|94463
893353323566|5856|94464
893353323566|6004|94465
893353323566|9249|94466
893353323582|1761|94467
893353323582|2866|94468
893353323582|5855|94469
893353323582|10877|94470
893353323597|1761|94471
893353323597|8743|94472
893353323597|10029|94473
893353323608|1761|94474
893353323608|2915|94475
893353323608|8503|94476
893353323608|9489|94477
893353323608|11197|94478
893353323628|1761|94479
893353323628|7104|94480
893353323628|10509|94481
893353323628|14958|94482
893353323649|1761|94483
893353323649|6232|94484
893353323649|6974|94485
893353323649|7311|94486
893353323649|9549|94487
893353323649|11368|94488
893353323658|1761|94489
893353323658|6510|94490
893353323658|8272|94491
893353323658|8899|94492
893353323658|9669|94493
893353323658|10390|94494
893353323658|13135|94495
893353323658|14323|94496
893353323668|1761|94497
893353323668|7917|94498
893353323668|10397|94499
893353323668|10920|94500
893353323686|1761|94501
893353323686|5127|94502
893353323696|1761|94503
893353323696|8102|94504
893353323696|9089|94505
893353323696|9163|94506
893353323696|11138|94507
893353323696|14970|94508
893353323701|1761|94509
893353323701|6610|94510
893353323701|9707|94511
893353323701|10174|94512
893353323704|1761|94513
893353323704|5078|94514
893353323704|5809|94515
893353323704|8743|94516
893353323704|9744|94517
893353323704|10796|94518
893353323709|1761|94519
893353323709|5387|94520
893353323709|6845|94521
893353323709|9681|94522
893353323709|9709|94523
893353323709|14712|94524
893353323725|1761|94525
893353323725|6349|94526
893353323725|6433|94527
893353323725|10490|94528
893353323725|11149|94529
893353323739|1761|94530
893353323739|4999|94531
893353323739|6983|94532
893353323739|8533|94533
893353323760|1761|94534
893353323760|5579|94535
893353323760|9626|94536
893353323765|1761|94537
893353323765|6270|94538
824633847262|0|94539
824633847262|1644|94540
687194893808|0|94541
687194893808|2893|94542
962072800763|0|94543
962072800763|2017|94544
962072800784|0|94545
962072800784|1617|94546
962072800784|2893|94547
962072800784|2997|94548
962072800784|3076|94549
755914370592|0|94550
962072800818|0|94551
962072800818|1644|94552
962072800834|0|94553
962072800834|1990|94554
962072800841|0|94555
962072800841|1990|94556
962072800841|3013|94557
755914370634|564|94558
755914370634|3057|94559
755914370634|5076|94560
755914370634|5546|94561
755914370634|6365|94562
755914370634|8978|94563
755914370648|564|94564
755914370648|6641|94565
755914370648|7550|94566
755914370648|9823|94567
755914370654|564|94568
755914370668|564|94569
755914370668|2914|94570
755914370668|13251|94571
755914370689|545|94572
755914370689|564|94573
755914370689|2069|94574
755914370689|6402|94575
755914370689|6406|94576
755914370710|564|94577
755914370710|3022|94578
755914370710|4847|94579
755914370710|9311|94580
755914370710|15521|94581
755914370726|564|94582
755914370726|2781|94583
755914370726|2975|94584
755914370726|5147|94585
755914370726|10028|94586
755914370726|11415|94587
755914370726|11609|94588
755914370726|13349|94589
755914370726|15149|94590
755914370736|278|94591
755914370736|564|94592
755914370736|587|94593
755914370736|1984|94594
755914370736|9190|94595
755914370736|12057|94596
962072801130|60|94597
962072801130|782|94598
962072801130|1202|94599
962072801130|1674|94600
1030792277871|60|94601
1030792277871|782|94602
1030792277871|2814|94603
1030792277871|3007|94604
1030792277871|4847|94605
1030792277871|6396|94606
893353324419|1205|94607
893353324419|2042|94608
893353324419|2046|94609
893353324419|4863|94610
893353324419|6375|94611
893353324419|7589|94612
893353324419|8352|94613
893353324431|1028|94614
893353324431|2025|94615
893353324431|4863|94616
893353324431|9389|94617
893353324431|12019|94618
68719603795|1929|94619
962072801368|1929|94620
824633847916|1929|94621
68719603835|1929|94622
274878034044|1929|94623
687194894477|1929|94624
687194894488|1929|94625
618475417758|1929|94626
206158557347|1929|94627
1030792278181|1929|94628
68719603892|1929|94629
343597510854|1929|94630
755914371281|1929|94631
687194894548|1410|94632
687194894548|6740|94633
687194894548|9217|94634
687194894548|10162|94635
687194894548|11747|94636
687194894560|791|94637
687194894560|1410|94638
687194894560|2847|94639
687194894560|8984|94640
687194894560|9548|94641
687194894560|11727|94642
412316987634|2206|94643
412316987634|2830|94644
412316987634|2841|94645
412316987634|5100|94646
412316987634|6078|94647
412316987634|7512|94648
274878034165|3073|94649
274878034165|3536|94650
274878034165|9148|94651
274878034165|9289|94652
274878034165|11106|94653
274878034165|11250|94654
687194894598|1410|94655
687194894598|2888|94656
687194894598|8310|94657
687194894598|9075|94658
687194894598|9103|94659
549755941482|523|94660
687194894967|523|94661
962072801919|523|94662
893353325188|523|94663
962072801938|523|94664
962072801938|596|94665
343597511332|523|94666
343597511334|523|94667
343597511334|596|94668
1030792278696|523|94669
343597511357|1093|94670
343597511357|2086|94671
343597511357|7603|94672
343597511357|9274|94673
412316988100|1748|94674
412316988100|5425|94675
412316988100|11402|94676
412316988100|11405|94677
412316988100|11633|94678
343597511369|1093|94679
343597511369|2906|94680
343597511369|7584|94681
343597511369|13542|94682
412316988109|800|94683
412316988109|1748|94684
412316988109|2822|94685
412316988109|2865|94686
412316988109|5225|94687
412316988109|6443|94688
412316988109|6720|94689
343597511380|1093|94690
343597511380|8173|94691
343597511380|11652|94692
343597511390|582|94693
343597511390|1093|94694
343597511390|5822|94695
343597511390|6316|94696
343597511390|6370|94697
893353325290|3041|94698
893353325290|4863|94699
893353325290|9479|94700
893353325290|13395|94701
343597511421|294|94702
343597511421|1093|94703
343597511421|2016|94704
343597511421|7522|94705
893353325313|1451|94706
893353325313|2837|94707
893353325313|3074|94708
893353325313|4863|94709
893353325313|5322|94710
412316988167|777|94711
412316988167|1171|94712
412316988167|1748|94713
412316988167|5145|94714
412316988167|7561|94715
412316988167|13995|94716
893353325328|4863|94717
893353325328|5191|94718
893353325328|9095|94719
893353325328|9436|94720
893353325328|11634|94721
893353325328|11654|94722
893353325328|14629|94723
893353325328|14969|94724
412316988177|293|94725
412316988177|1748|94726
412316988177|5147|94727
412316988177|5275|94728
412316988177|9576|94729
412316988186|1748|94730
412316988186|5192|94731
412316988186|14918|94732
412316988197|1748|94733
412316988197|6944|94734
412316988197|6956|94735
412316988197|12225|94736
412316988197|12469|94737
412316988197|12906|94738
412316988218|1748|94739
412316988218|6354|94740
412316988218|10751|94741
412316988218|11711|94742
412316988218|13142|94743
343597511503|1093|94744
343597511503|1153|94745
343597511503|2818|94746
343597511503|5051|94747
343597511503|5813|94748
343597511503|6405|94749
343597511503|15057|94750
343597511520|571|94751
343597511520|788|94752
343597511520|1093|94753
343597511520|2843|94754
343597511520|5091|94755
343597511520|5107|94756
343597511520|5184|94757
343597511520|6435|94758
343597511520|7589|94759
343597511520|9261|94760
343597511520|11717|94761
343597511520|13730|94762
343597511537|1093|94763
343597511537|2999|94764
343597511537|6999|94765
893353325430|2857|94766
893353325430|2924|94767
893353325430|2944|94768
893353325430|3039|94769
893353325430|4863|94770
893353325430|6370|94771
893353325430|10446|94772
893353325430|11676|94773
412316988286|1748|94774
412316988286|2094|94775
412316988286|2871|94776
412316988286|8826|94777
412316988286|9221|94778
343597511566|59|94779
343597511566|1093|94780
343597511566|6934|94781
343597511566|6937|94782
343597511566|6999|94783
343597511566|9348|94784
893353325459|2991|94785
893353325459|4863|94786
893353325459|8286|94787
893353325459|10359|94788
893353325459|11720|94789
893353325459|14776|94790
893353325464|1953|94791
893353325464|4863|94792
893353325464|5833|94793
412316988332|777|94794
412316988332|1748|94795
412316988332|6375|94796
412316988332|6659|94797
412316988332|8774|94798
412316988332|9848|94799
412316988332|11149|94800
412316988332|11635|94801
893353325490|4863|94802
893353325490|11545|94803
893353325501|1444|94804
893353325501|4863|94805
893353325501|5089|94806
893353325501|5103|94807
893353325501|5219|94808
893353325501|9214|94809
893353325515|4863|94810
893353325515|6298|94811
893353325515|10973|94812
893353325522|3054|94813
893353325522|4863|94814
893353325522|9509|94815
343597511643|1093|94816
343597511643|2032|94817
343597511643|7582|94818
343597511643|9259|94819
343597511643|10215|94820
343597511643|13871|94821
343597511664|139|94822
343597511664|1093|94823
343597511664|6374|94824
343597511664|9052|94825
343597511664|9262|94826
343597511664|11691|94827
893353325555|2939|94828
893353325555|4863|94829
893353325555|6392|94830
343597511685|141|94831
343597511685|779|94832
343597511685|1093|94833
343597511685|2016|94834
343597511685|2028|94835
343597511685|2966|94836
343597511693|1093|94837
343597511693|1181|94838
343597511693|2116|94839
343597511693|3051|94840
343597511693|3079|94841
343597511693|9214|94842
343597511693|9709|94843
893353325602|469|94844
893353325602|2009|94845
893353325602|4863|94846
893353325602|6031|94847
893353325602|9249|94848
893353325602|15203|94849
412316988462|76|94850
412316988462|1682|94851
1030792279095|76|94852
481036465242|76|94853
481036465257|76|94854
481036465257|3000|94855
481036465257|10991|94856
824633848949|76|94857
618475418753|76|94858
618475418753|1992|94859
893353325704|76|94860
893353325704|141|94861
893353325704|470|94862
893353325704|1991|94863
343597511820|76|94864
412316988592|76|94865
412316988592|9244|94866
274878035137|76|94867
274878035155|76|94868
274878035155|9858|94869
687194895585|76|94870
687194895585|141|94871
687194895585|1992|94872
687194895585|5133|94873
962072802536|76|94874
687194895611|1396|94875
687194895611|2113|94876
687194895611|2958|94877
687194895611|6888|94878
687194895611|7520|94879
687194895611|9090|94880
687194895611|12467|94881
687194895611|13990|94882
343597511942|1933|94883
343597511942|2951|94884
343597511942|10218|94885
343597511942|10220|94886
687194895642|573|94887
687194895642|581|94888
687194895642|1396|94889
687194895642|2084|94890
687194895642|5397|94891
687194895642|6962|94892
687194895655|1404|94893
687194895655|2855|94894
687194895655|7005|94895
687194895655|9251|94896
687194895668|540|94897
687194895668|2002|94898
687194895668|11541|94899
687194895668|11621|94900
687194895668|11749|94901
687194895684|1404|94902
687194895684|3057|94903
687194895684|5011|94904
687194895684|6407|94905
687194895684|9248|94906
687194895684|11817|94907
687194895684|15576|94908
893353325901|3|94909
687194895703|3|94910
687194895703|9244|94911
962072802661|3|94912
962072802661|7600|94913
687194895725|3|94914
962072802674|3|94915
618475419005|3|94916
412316988799|3|94917
412316988799|7600|94918
687194895752|4|94919
687194895752|9090|94920
687194895752|9245|94921
687194895761|4|94922
687194895761|2093|94923
687194895761|5093|94924
687194895761|15901|94925
687194895780|4|94926
687194895780|2012|94927
687194895780|2781|94928
687194895780|6399|94929
687194895780|8580|94930
687194895782|4|94931
687194895782|1670|94932
687194895782|2104|94933
687194895782|2958|94934
687194895791|4|94935
962072802749|2798|94936
962072802778|2798|94937
962072802874|7600|94938
1030792279614|7600|94939
893353326189|7600|94940
1030792279727|7600|94941
618475419315|266|94942
618475419315|1984|94943
755914372801|148|94944
755914372801|1860|94945
755914372801|7286|94946
755914372801|12025|94947
755914372805|1860|94948
755914372805|9937|94949
755914372810|1860|94950
755914372810|2004|94951
755914372810|2032|94952
755914372810|2805|94953
755914372810|5627|94954
755914372810|6775|94955
755914372810|7557|94956
755914372821|1860|94957
755914372821|2912|94958
755914372821|5097|94959
755914372821|5183|94960
755914372821|7093|94961
755914372821|9052|94962
755914372821|11377|94963
755914372821|11679|94964
755914372821|11686|94965
755914372841|286|94966
755914372841|1669|94967
755914372841|1860|94968
755914372841|6860|94969
755914372841|12989|94970
893353326333|138|94971
687194896162|138|94972
893353326387|138|94973
893353326387|977|94974
824633849666|138|94975
824633849666|776|94976
824633849666|1760|94977
687194896212|138|94978
687194896212|416|94979
687194896212|1183|94980
687194896212|2787|94981
687194896212|9170|94982
755914372969|138|94983
893353326448|138|94984
893353326448|977|94985
893353326448|1192|94986
893353326448|2939|94987
618475419512|138|94988
618475419512|416|94989
618475419512|469|94990
618475419512|1188|94991
618475419535|138|94992
618475419535|1444|94993
618475419535|6409|94994
893353326500|138|94995
893353326500|2001|94996
687194896306|138|94997
687194896306|2939|94998
962072803278|138|94999
687194896380|138|95000
687194896380|804|95001
687194896380|1188|95002
962072803331|138|95003
962072803331|1444|95004
962072803331|1986|95005
687194896393|292|95006
687194896393|800|95007
687194896393|1410|95008
687194896393|1993|95009
687194896393|2049|95010
687194896393|2832|95011
687194896393|2888|95012
687194896393|6944|95013
687194896393|12508|95014
687194896407|1410|95015
687194896407|2939|95016
687194896407|5878|95017
687194896407|11557|95018
687194896407|11699|95019
687194896415|1944|95020
687194896415|2050|95021
687194896415|2789|95022
687194896415|3066|95023
687194896415|14769|95024
687194896426|1410|95025
687194896426|9341|95026
687194896426|10409|95027
687194896433|1944|95028
687194896433|2799|95029
687194896433|9414|95030
687194896443|1202|95031
687194896443|1410|95032
687194896443|5170|95033
687194896443|6968|95034
687194896443|10619|95035
687194896464|1410|95036
687194896464|9329|95037
687194896464|11664|95038
687194896477|1410|95039
687194896477|7002|95040
687194896477|9346|95041
687194896484|1184|95042
687194896484|1944|95043
687194896484|2080|95044
687194896484|6389|95045
687194896484|7596|95046
687194896484|8457|95047
687194896484|11704|95048
687194896484|14132|95049
687194896486|1410|95050
687194896486|2059|95051
687194896486|7581|95052
687194896489|1410|95053
687194896489|2067|95054
687194896489|9336|95055
687194896489|12006|95056
687194896495|1410|95057
687194896495|2806|95058
687194896495|14381|95059
687194896501|793|95060
687194896501|1025|95061
687194896501|1410|95062
687194896501|2845|95063
687194896501|3081|95064
687194896513|458|95065
687194896513|1202|95066
687194896513|1410|95067
687194896513|9132|95068
687194896513|11258|95069
687194896513|11743|95070
687194896523|1410|95071
687194896523|2879|95072
687194896523|6389|95073
687194896523|9322|95074
687194896523|12290|95075
687194896542|1410|95076
687194896542|6944|95077
687194896542|11740|95078
687194896548|1944|95079
687194896548|3018|95080
687194896548|3076|95081
687194896548|3088|95082
687194896548|5180|95083
687194896548|7022|95084
687194896548|7518|95085
687194896548|10337|95086
687194896568|1032|95087
687194896568|1944|95088
687194896568|9029|95089
687194896568|9144|95090
687194896568|9269|95091
687194896568|11247|95092
687194896568|11662|95093
687194896568|14861|95094
687194896573|1410|95095
687194896573|5822|95096
687194896573|11257|95097
687194896573|12288|95098
687194896588|1410|95099
687194896594|592|95100
687194896594|785|95101
687194896594|1410|95102
687194896594|5060|95103
687194896594|5104|95104
687194896594|9069|95105
687194896607|1410|95106
687194896607|6126|95107
687194896607|7338|95108
1099511757041|138|95109
343597512951|244|95110
549755943180|244|95111
549755943180|2017|95112
549755943190|244|95113
549755943190|803|95114
549755943190|2017|95115
549755943190|2812|95116
549755943190|4872|95117
343597512995|244|95118
343597512995|2017|95119
343597512995|2889|95120
343597512995|4872|95121
343597512995|7517|95122
343597512995|13265|95123
893353326900|244|95124
893353326900|2017|95125
129333|244|95126
68719606070|244|95127
68719606070|7311|95128
412316989763|244|95129
412316989763|1764|95130
412316989763|2017|95131
412316989763|7311|95132
274878036312|244|95133
274878036312|2829|95134
274878036312|7311|95135
274878036312|7396|95136
824633850201|244|95137
618475419999|244|95138
618475419999|1764|95139
343597513057|244|95140
549755943269|244|95141
549755943269|803|95142
