Forum.id|Person.id|joinDate
1030792156573|4398046511180|2012-08-11T05:08:43.771+0000
1030792156573|4398046511332|2012-09-09T23:59:29.372+0000
1030792156573|4398046511396|2012-08-15T13:39:48.531+0000
1030792156573|4398046511763|2012-08-10T21:15:39.611+0000
1030792156573|4398046511904|2012-08-05T12:08:45.225+0000
1030792156573|6597069767125|2012-08-13T23:34:11.742+0000
1030792156573|6597069767377|2012-08-25T23:46:31.059+0000
1030792156573|8796093022938|2012-09-09T13:25:28.754+0000
1030792156573|8796093023000|2012-08-28T07:29:41.783+0000
1030792156573|10995116278281|2012-08-15T16:32:17.648+0000
1030792156573|10995116278468|2012-09-11T13:46:18.824+0000
1030792156573|13194139533332|2012-09-12T08:21:57.969+0000
1030792156573|13194139533523|2012-08-23T13:02:23.586+0000
1030792156573|13194139533984|2012-08-09T02:30:28.817+0000
1030792156573|15393162789076|2012-08-23T12:47:04.305+0000
1030792156573|15393162789189|2012-08-11T17:25:29.810+0000
1030792156573|15393162789401|2012-08-27T13:06:24.585+0000
1030792156573|17592186044810|2012-08-18T09:47:57.663+0000
1030792156573|17592186044868|2012-09-13T05:50:59.630+0000
1030792156573|17592186045408|2012-09-03T03:51:14.352+0000
1030792156573|21990232555617|2012-09-03T10:38:34.902+0000
1030792156573|24189255811164|2012-08-16T10:27:13.661+0000
1030792156573|24189255811398|2012-09-05T13:47:55.293+0000
1030792156573|24189255811719|2012-08-07T01:44:17.466+0000
1030792156573|24189255811746|2012-08-18T14:50:09.794+0000
1030792156573|26388279066885|2012-09-06T18:13:08.072+0000
1030792156573|26388279067358|2012-08-12T07:07:46.041+0000
1030792156573|26388279067441|2012-08-16T23:54:29.817+0000
1030792156573|28587302322247|2012-08-26T22:46:03.490+0000
1030792156573|28587302322487|2012-08-24T03:31:20.141+0000
1030792156573|28587302322499|2012-09-10T23:25:52.106+0000
1030792156573|28587302322548|2012-08-14T03:49:27.827+0000
1030792156573|28587302322865|2012-09-13T02:38:44.242+0000
1030792156573|28587302322939|2012-08-24T07:12:36.324+0000
1030792156573|28587302323141|2012-08-23T13:29:00.025+0000
1030792156573|30786325577784|2012-08-04T02:00:22.938+0000
1030792156573|30786325577877|2012-08-23T20:10:42.882+0000
1030792156573|30786325577992|2012-08-29T17:27:33.498+0000
1030792156573|32985348833849|2012-09-08T22:57:23.615+0000
1030792156573|32985348833865|2012-09-08T07:04:24.937+0000
1030792156573|32985348834107|2012-09-08T23:10:02.393+0000
1030792156576|459|2012-09-12T02:23:48.592+0000
1030792156576|609|2012-08-17T05:13:31.134+0000
1030792156576|2199023256086|2012-09-09T11:37:38.458+0000
1030792156576|2199023256530|2012-09-05T17:34:13.654+0000
1030792156576|4398046511332|2012-08-09T02:54:22.843+0000
1030792156576|4398046511884|2012-08-07T15:54:33.777+0000
1030792156576|8796093022492|2012-09-09T14:40:40.321+0000
1030792156576|8796093022928|2012-09-09T10:48:43.631+0000
1030792156576|8796093022938|2012-09-10T21:48:04.917+0000
1030792156576|10995116277995|2012-09-01T21:20:41.490+0000
1030792156576|13194139533332|2012-08-10T00:56:19.732+0000
1030792156576|13194139533344|2012-09-07T05:16:01.907+0000
1030792156576|15393162789093|2012-09-04T14:02:53.399+0000
1030792156576|17592186045360|2012-09-03T12:44:52.388+0000
1030792156576|19791209299984|2012-08-21T02:57:26.461+0000
1030792156576|21990232556433|2012-08-14T01:46:48.317+0000
1030792156576|24189255811211|2012-09-11T05:10:15.304+0000
1030792156576|24189255811719|2012-08-09T04:26:58.134+0000
1030792156576|24189255812047|2012-08-10T07:17:29.689+0000
1030792156576|26388279067441|2012-09-07T00:55:37.946+0000
1030792156576|30786325577752|2012-08-29T15:23:22.867+0000
1030792156576|30786325577859|2012-08-24T03:56:35.504+0000
1030792156576|30786325577992|2012-08-24T13:58:28.675+0000
1030792156576|30786325578144|2012-08-24T11:57:00.672+0000
1030792156576|30786325578585|2012-08-10T20:53:10.618+0000
1030792156576|30786325578711|2012-08-19T05:10:43.445+0000
1030792156576|32985348833865|2012-08-25T17:03:15.533+0000
1030792156576|32985348833931|2012-08-18T13:33:01.785+0000
1030792156576|32985348834019|2012-08-26T12:10:14.555+0000
1030792156576|32985348834171|2012-08-31T23:00:54.844+0000
1030792156577|94|2012-08-27T14:24:37.529+0000
1030792156577|609|2012-08-26T09:07:27.275+0000
1030792156577|683|2012-09-02T01:37:08.385+0000
1030792156577|2199023255817|2012-08-14T01:27:46.845+0000
1030792156577|2199023255953|2012-08-11T17:50:14.033+0000
1030792156577|2199023256536|2012-08-17T05:15:17.011+0000
1030792156577|6597069766678|2012-09-12T21:17:55.803+0000
1030792156577|6597069766993|2012-08-09T11:54:58.860+0000
1030792156577|6597069767125|2012-08-01T11:34:12.790+0000
1030792156577|6597069767149|2012-08-20T06:05:04.965+0000
1030792156577|6597069767377|2012-07-20T10:52:49.144+0000
1030792156577|8796093022492|2012-07-27T20:37:11.686+0000
1030792156577|8796093022574|2012-09-04T16:11:28.434+0000
1030792156577|8796093022909|2012-08-04T01:18:12.743+0000
1030792156577|8796093023060|2012-08-19T01:55:40.441+0000
1030792156577|10995116278268|2012-08-20T19:40:48.239+0000
1030792156577|10995116278281|2012-07-29T04:42:23.504+0000
1030792156577|10995116278496|2012-07-27T08:38:54.548+0000
1030792156577|13194139533332|2012-07-30T23:30:37.555+0000
1030792156577|13194139533344|2012-09-13T06:48:46.298+0000
1030792156577|13194139533493|2012-08-09T17:59:04.203+0000
1030792156577|13194139533523|2012-07-25T09:25:27.477+0000
1030792156577|15393162789081|2012-08-26T23:45:02.909+0000
1030792156577|15393162789214|2012-07-26T21:50:10.102+0000
1030792156577|15393162789401|2012-08-16T15:08:34.624+0000
1030792156577|15393162789746|2012-08-31T14:45:23.559+0000
1030792156577|17592186045382|2012-08-11T19:06:36.941+0000
1030792156577|19791209299984|2012-07-29T23:48:53.264+0000
1030792156577|21990232555683|2012-08-11T13:31:40.070+0000
1030792156577|21990232555889|2012-09-07T02:10:05.860+0000
1030792156577|21990232555958|2012-07-27T00:59:48.028+0000
1030792156577|21990232556381|2012-09-12T17:51:36.100+0000
1030792156577|21990232556433|2012-08-16T15:09:49.322+0000
1030792156577|24189255811103|2012-08-24T22:33:56.950+0000
1030792156577|24189255811116|2012-09-07T22:21:55.266+0000
1030792156577|24189255811398|2012-07-27T22:26:31.504+0000
1030792156577|26388279066664|2012-09-09T14:08:58.852+0000
1030792156577|26388279067472|2012-08-13T20:51:18.543+0000
1030792156577|28587302322743|2012-08-08T17:35:59.879+0000
1030792156577|28587302323020|2012-07-21T19:02:45.787+0000
1030792156577|28587302323141|2012-09-09T07:25:40.510+0000
1030792156577|30786325577752|2012-08-13T17:28:29.805+0000
1030792156577|30786325577992|2012-08-28T03:54:14.832+0000
1030792156577|30786325578144|2012-08-06T05:18:17.529+0000
1030792156577|30786325578316|2012-08-12T11:36:38.188+0000
1030792156577|30786325578370|2012-08-17T14:46:15.021+0000
1030792156577|30786325578711|2012-08-23T05:52:38.934+0000
1030792156577|32985348834036|2012-09-11T02:54:18.259+0000
1030792156577|32985348834171|2012-08-30T08:17:43.484+0000
1030792156577|32985348834174|2012-08-08T02:17:07.033+0000
893353203107|2199023256077|2012-04-27T19:40:55.058+0000
893353203107|13194139533618|2012-04-28T12:03:22.712+0000
893353203107|15393162788906|2012-04-23T11:54:38.221+0000
893353203107|15393162789093|2012-05-07T20:31:42.856+0000
893353203107|24189255811254|2012-05-13T14:03:34.937+0000
68719482277|998|2010-03-20T00:08:06.144+0000
68719482277|4398046511463|2010-06-07T12:22:35.495+0000
68719482277|8796093022467|2010-10-16T00:32:59.052+0000
68719482277|8796093023143|2010-11-04T16:31:16.579+0000
68719482277|13194139533344|2011-02-22T05:28:38.561+0000
68719482277|15393162789174|2011-04-05T06:05:13.524+0000
68719482277|17592186044897|2011-07-21T16:20:34.429+0000
68719482277|17592186045280|2011-07-13T14:19:36.695+0000
68719482277|19791209300020|2011-08-05T17:35:36.811+0000
68719482277|19791209300479|2011-08-14T07:18:22.419+0000
68719482277|21990232555650|2011-10-06T13:37:43.614+0000
68719482277|24189255811566|2011-11-30T21:11:31.854+0000
68719482277|26388279066830|2012-03-11T23:19:01.026+0000
68719482277|28587302322686|2012-05-07T18:17:18.920+0000
68719482277|28587302323141|2012-04-03T23:28:00.138+0000
68719482277|30786325578056|2012-06-19T14:18:33.278+0000
68719482277|30786325578383|2012-05-25T20:42:29.474+0000
68719482277|32985348834013|2012-07-30T09:15:18.483+0000
68719482277|32985348834053|2012-07-25T21:32:38.808+0000
549755819430|4398046511463|2011-07-23T04:37:22.113+0000
549755819430|13194139533344|2011-09-18T06:00:29.739+0000
549755819430|28587302323141|2012-07-31T20:48:27.711+0000
549755819430|19791209300020|2012-03-13T11:32:16.305+0000
549755819430|17592186044897|2012-07-31T16:34:58.828+0000
549755819430|21990232555650|2012-03-11T09:58:10.703+0000
549755819430|2199023255936|2011-06-20T16:15:30.257+0000
549755819430|32985348834100|2012-09-08T02:54:41.826+0000
549755819430|998|2012-02-01T16:47:06.944+0000
549755819430|8796093023143|2012-03-01T13:50:12.146+0000
549755819430|26388279066830|2012-07-31T13:18:00.423+0000
549755819430|17592186045005|2011-08-17T03:10:45.808+0000
549755819430|15393162788865|2012-04-03T13:53:59.768+0000
412316865959|4398046512002|2011-09-05T11:17:46.719+0000
412316865959|19791209300020|2012-07-12T00:36:37.319+0000
412316865959|26388279066830|2012-07-31T16:09:57.896+0000
412316865960|13194139533344|2012-03-22T14:59:57.199+0000
412316865960|30786325578056|2012-07-04T00:20:41.141+0000
412316865960|19791209300020|2012-05-31T22:57:26.043+0000
412316865960|17592186044897|2012-01-28T08:02:59.618+0000
412316865960|998|2011-08-05T16:30:59.166+0000
412316865960|19791209300159|2012-01-28T14:52:30.672+0000
412316865960|30786325578455|2012-07-17T07:34:57.711+0000
412316865960|26388279067358|2012-02-13T09:36:36.169+0000
412316865960|28587302322689|2012-04-23T02:51:54.471+0000
412316865960|8796093022467|2012-04-02T23:52:57.324+0000
412316865960|19791209300479|2012-03-22T19:27:23.155+0000
412316865960|4398046511463|2012-01-07T17:52:04.052+0000
412316865960|32985348834013|2012-07-30T16:38:32.116+0000
412316865960|13194139533574|2012-07-03T16:24:16.034+0000
412316865960|30786325578383|2012-08-10T07:23:55.015+0000
412316865960|24189255811746|2012-08-02T20:00:31.113+0000
412316865960|26388279067378|2012-06-05T22:42:30.380+0000
412316865960|21990232556299|2012-03-17T12:47:41.320+0000
412316865960|26388279067618|2012-03-02T06:18:21.258+0000
412316865960|345|2012-02-08T16:11:11.701+0000
412316865960|26388279066830|2012-06-22T04:01:00.127+0000
412316865960|13194139534279|2011-08-11T04:10:59.145+0000
412316865960|8796093022983|2011-07-13T06:34:21.331+0000
412316865960|15393162789274|2012-07-22T14:44:29.687+0000
412316865960|10995116278566|2011-04-23T22:52:29.870+0000
412316865960|21990232556252|2012-05-27T21:35:49.713+0000
412316865960|8796093023143|2011-09-20T18:20:02.802+0000
412316865960|24189255811164|2012-03-28T18:18:08.382+0000
412316865960|10995116278336|2011-05-12T20:09:49.213+0000
412316865960|30786325577964|2012-08-12T23:20:29.369+0000
412316865960|15393162789746|2012-07-09T15:59:11.809+0000
412316865960|10995116278652|2012-08-09T09:50:57.736+0000
412316865960|30786325578224|2012-08-06T14:13:39.732+0000
412316865960|17592186044691|2011-11-20T08:19:57.253+0000
412316865960|17592186045360|2011-11-29T20:55:21.280+0000
412316865960|15393162789226|2011-07-24T19:59:42.521+0000
412316865960|15393162788965|2012-04-06T01:11:56.363+0000
412316865960|788|2011-12-21T05:39:29.053+0000
412316865960|6597069767407|2012-04-07T23:04:13.968+0000
412316865960|15393162789850|2012-03-17T02:06:30.983+0000
412316865960|21990232555987|2012-02-14T14:54:43.300+0000
412316865960|30786325578724|2012-09-05T19:52:18.638+0000
412316865960|19791209300081|2012-02-21T22:21:35.923+0000
412316865960|21990232555850|2012-02-22T08:32:02.538+0000
412316865960|10995116278308|2011-03-13T03:15:54.463+0000
412316865960|19791209300562|2012-06-27T13:28:34.122+0000
412316865960|19791209300830|2012-04-24T10:17:31.434+0000
412316865960|24189255811315|2012-09-11T20:57:36.663+0000
412316865960|2199023256310|2011-06-25T21:13:45.812+0000
412316865960|19791209300178|2012-03-10T12:39:28.015+0000
412316865960|2199023256280|2012-04-19T13:16:30.917+0000
412316865960|2199023255747|2011-02-14T13:33:10.028+0000
412316865960|4398046511424|2012-03-12T08:52:45.224+0000
412316865960|8796093022445|2011-10-08T14:33:32.199+0000
343597389225|4398046511463|2011-07-15T23:46:46.822+0000
343597389225|21990232555934|2011-11-29T16:10:59.963+0000
343597389225|15393162789174|2012-01-03T07:26:23.793+0000
755914249642|4398046511463|2012-04-28T19:08:22.386+0000
755914249642|8796093022467|2012-08-26T13:00:10.207+0000
755914249642|15393162789174|2012-05-17T17:34:44.485+0000
755914249642|17592186045280|2012-06-01T08:07:13.932+0000
755914249642|19791209300020|2012-04-09T14:03:19.859+0000
755914249642|19791209300479|2012-07-06T06:55:18.963+0000
755914249642|24189255811566|2012-05-11T15:14:35.128+0000
755914249642|28587302322686|2012-06-23T13:03:26.505+0000
755914249642|30786325578056|2012-08-01T16:42:10.178+0000
755914249642|30786325578383|2012-08-28T12:55:37.846+0000
618475296171|4398046511463|2011-12-10T14:33:00.930+0000
618475296171|8796093022467|2012-04-26T20:20:08.740+0000
618475296171|8796093023143|2011-11-05T05:52:36.286+0000
618475296171|13194139533344|2012-02-12T07:46:57.527+0000
618475296171|15393162789174|2011-08-24T20:28:22.531+0000
618475296171|19791209300020|2012-04-22T04:20:29.775+0000
618475296171|19791209300479|2011-09-24T04:37:56.372+0000
618475296171|28587302322686|2012-07-23T12:30:49.203+0000
618475296171|28587302323141|2012-07-11T19:05:55.793+0000
618475296171|30786325578056|2012-07-21T09:00:20.649+0000
549755819436|998|2012-09-03T11:52:38.988+0000
549755819436|4398046511463|2012-03-17T01:12:46.066+0000
549755819436|8796093022467|2011-07-13T18:42:34.750+0000
549755819436|17592186045280|2012-03-07T13:19:31.016+0000
549755819436|19791209300020|2012-01-18T18:17:38.027+0000
549755819436|21990232555650|2012-01-27T07:18:20.331+0000
549755819436|32985348834013|2012-08-11T18:06:20.195+0000
206158435758|998|2012-03-25T23:34:15.315+0000
206158435758|4398046511463|2011-08-06T02:45:17.568+0000
206158435758|8796093022467|2011-08-07T15:15:25.300+0000
206158435758|8796093023143|2011-03-06T13:32:40.013+0000
206158435758|19791209300020|2011-11-29T17:03:13.678+0000
206158435758|21990232555650|2012-04-03T11:25:28.246+0000
206158435758|24189255811566|2012-05-02T11:53:14.174+0000
206158435758|32985348834013|2012-09-03T15:53:21.476+0000
481036342703|998|2011-06-13T14:41:43.981+0000
481036342703|8796093023143|2012-01-31T22:54:20.047+0000
481036342703|13194139533344|2012-04-13T02:48:12.317+0000
481036342703|15393162789174|2012-01-15T04:07:54.995+0000
481036342703|19791209300020|2012-04-15T21:31:39.360+0000
481036342703|19791209300479|2012-02-26T12:27:02.646+0000
481036342703|21990232555650|2012-03-19T01:41:58.771+0000
481036342703|24189255811566|2012-08-24T11:03:25.647+0000
481036342703|32985348834053|2012-08-09T13:42:44.557+0000
755914249648|998|2012-05-21T09:12:52.922+0000
755914249648|8796093023143|2011-12-30T08:44:57.446+0000
755914249648|17592186045280|2012-07-09T22:32:18.099+0000
755914249648|19791209300020|2012-09-03T06:45:49.956+0000
755914249648|21990232555650|2012-09-05T07:28:20.880+0000
755914249648|28587302322686|2012-08-19T23:36:12.989+0000
755914249648|28587302323141|2012-07-24T21:21:41.826+0000
68719482289|4398046511463|2010-12-24T14:50:53.177+0000
68719482289|8796093022467|2012-02-07T18:25:55.654+0000
68719482289|13194139533344|2012-04-09T14:00:48.387+0000
68719482289|15393162789174|2011-09-10T14:06:22.394+0000
68719482289|17592186045280|2011-11-15T18:53:41.911+0000
68719482289|21990232555650|2011-12-03T10:59:19.505+0000
68719482289|28587302322686|2012-08-31T01:20:01.194+0000
68719482289|30786325578056|2012-06-28T19:52:42.766+0000
68719482290|8796093023143|2012-01-12T08:30:56.619+0000
68719482290|13194139533344|2011-08-19T15:04:50.226+0000
68719482290|17592186044897|2011-08-27T10:52:10.473+0000
68719482290|17592186045280|2012-05-18T23:27:28.655+0000
68719482290|19791209300020|2012-06-25T10:22:21.308+0000
68719482290|21990232555650|2011-12-13T01:08:42.122+0000
68719482290|28587302323141|2012-08-15T22:21:38.991+0000
68719482290|30786325578056|2012-09-09T20:44:30.685+0000
68719482290|30786325578383|2012-06-20T02:45:29.454+0000
68719482290|32985348834053|2012-07-26T09:13:46.204+0000
68719482291|998|2012-06-24T17:35:21.197+0000
68719482291|4398046511463|2011-09-24T17:37:16.632+0000
68719482291|8796093022467|2011-01-09T14:31:17.968+0000
68719482291|8796093023143|2012-06-10T11:29:26.844+0000
68719482291|13194139533344|2011-06-11T04:07:47.035+0000
68719482291|19791209300020|2012-01-31T10:26:40.331+0000
68719482291|24189255811566|2012-03-26T20:02:05.852+0000
68719482291|28587302323141|2012-07-31T00:33:22.861+0000
206158435764|8796093023143|2012-08-31T12:52:26.481+0000
206158435764|13194139533344|2011-10-07T10:46:26.167+0000
206158435764|17592186044897|2011-07-30T22:28:33.713+0000
206158435764|19791209300020|2012-01-12T22:24:43.308+0000
206158435764|21990232555650|2012-02-01T22:24:01.265+0000
206158435764|24189255811566|2012-06-21T06:35:31.943+0000
206158435764|28587302322686|2012-06-14T18:04:36.019+0000
549755819445|998|2011-07-08T09:21:36.338+0000
549755819445|8796093022467|2012-03-02T09:43:54.583+0000
549755819445|8796093023143|2011-10-30T05:57:21.880+0000
549755819445|17592186044897|2012-07-04T20:07:10.482+0000
549755819445|17592186045280|2012-09-08T09:09:20.532+0000
549755819445|19791209300020|2011-12-16T01:51:25.820+0000
549755819445|19791209300479|2012-01-21T09:17:53.529+0000
549755819445|24189255811566|2012-02-04T21:35:48.317+0000
549755819445|26388279066830|2012-05-22T12:17:05.651+0000
549755819445|28587302323141|2012-04-23T07:08:25.284+0000
824633726390|8796093022467|2012-07-04T01:20:21.259+0000
824633726390|8796093023143|2012-09-08T07:59:07.301+0000
824633726390|13194139533344|2012-08-13T23:29:55.786+0000
824633726390|17592186045280|2012-07-20T07:33:51.486+0000
824633726390|19791209300020|2012-06-11T10:41:55.941+0000
824633726390|21990232555650|2012-03-08T02:14:54.167+0000
824633726390|26388279066830|2012-08-14T04:03:45.371+0000
824633726390|28587302323141|2012-08-18T12:18:29.158+0000
824633726390|30786325578056|2012-08-28T13:00:57.206+0000
824633726390|32985348834013|2012-08-24T14:25:59.827+0000
824633726392|998|2012-05-28T02:28:39.261+0000
824633726392|4398046511463|2012-03-22T16:13:53.368+0000
824633726392|8796093022467|2012-06-01T14:55:17.921+0000
824633726392|15393162789174|2012-05-31T11:20:37.002+0000
824633726392|17592186045280|2012-04-05T01:49:41.725+0000
824633726392|19791209300479|2012-04-11T01:58:54.308+0000
824633726392|26388279066830|2012-05-19T09:18:39.535+0000
824633726392|28587302322686|2012-06-14T00:21:40.140+0000
824633726392|30786325578383|2012-08-08T13:35:40.871+0000
824633726392|32985348834053|2012-09-03T23:37:39.921+0000
206158435769|998|2011-03-13T20:22:04.871+0000
206158435769|4398046511463|2012-01-20T14:06:44.876+0000
206158435769|8796093022467|2010-12-22T18:45:24.203+0000
206158435769|8796093023143|2011-09-06T20:45:39.312+0000
206158435769|13194139533344|2011-06-07T23:22:19.190+0000
206158435769|19791209300479|2011-12-16T09:14:00.602+0000
206158435769|24189255811566|2012-06-23T16:37:03.295+0000
206158435769|28587302322686|2012-07-21T19:52:26.915+0000
549755819450|4398046511463|2011-09-27T02:18:07.492+0000
549755819450|15393162789174|2011-07-25T20:05:13.137+0000
549755819450|17592186044897|2012-09-11T07:08:54.188+0000
549755819450|17592186045280|2012-07-17T15:29:30.914+0000
549755819450|19791209300020|2011-11-11T21:31:28.080+0000
549755819450|19791209300479|2011-09-07T09:08:06.644+0000
549755819450|21990232555650|2012-06-27T11:56:30.656+0000
549755819450|24189255811566|2012-04-24T04:58:05.983+0000
549755819450|26388279066830|2012-04-06T15:31:05.543+0000
549755819451|4398046511463|2011-06-09T11:37:40.519+0000
549755819451|15393162789174|2012-01-13T02:45:17.229+0000
549755819451|19791209300020|2012-04-01T02:13:19.327+0000
549755819451|19791209300479|2012-06-13T20:50:24.647+0000
549755819452|998|2012-05-24T17:29:13.161+0000
549755819452|8796093022467|2011-10-16T22:14:16.603+0000
549755819452|8796093023143|2012-04-01T03:18:50.443+0000
549755819452|13194139533344|2012-02-06T19:31:51.035+0000
549755819452|17592186044897|2012-03-03T16:23:55.922+0000
549755819452|17592186045280|2012-02-05T19:10:55.074+0000
549755819452|21990232555650|2011-11-17T14:48:44.752+0000
549755819452|24189255811566|2012-09-03T19:32:27.146+0000
549755819452|26388279066830|2012-04-01T02:31:58.241+0000
549755819452|28587302323141|2012-05-12T18:56:23.616+0000
549755819452|30786325578383|2012-08-23T16:52:07.082+0000
549755819452|32985348834013|2012-08-07T22:40:04.748+0000
549755819452|32985348834053|2012-07-28T16:42:45.408+0000
1030792156605|8796093023143|2012-09-10T19:32:08.373+0000
1030792156605|19791209300479|2012-09-01T22:54:16.929+0000
343597389246|998|2012-08-02T09:07:29.211+0000
343597389246|8796093023143|2011-08-01T05:07:29.095+0000
343597389246|13194139533344|2011-06-21T03:35:03.148+0000
343597389246|19791209300479|2011-09-20T09:17:42.029+0000
343597389246|21990232555650|2011-12-26T06:11:53.995+0000
343597389246|24189255811566|2012-03-17T15:50:03.637+0000
343597389246|26388279066830|2012-07-31T10:21:42.547+0000
824633726399|8796093022467|2012-08-14T11:42:35.144+0000
824633726399|8796093023143|2012-02-27T00:08:19.909+0000
824633726399|15393162789174|2012-08-05T01:39:46.504+0000
824633726399|17592186044897|2012-01-30T02:13:14.644+0000
824633726399|17592186045280|2012-05-09T15:46:39.715+0000
824633726399|19791209300020|2012-04-12T06:42:33.865+0000
824633726399|21990232555650|2012-07-07T11:00:44.478+0000
824633726399|26388279066830|2012-07-16T01:33:11.628+0000
824633726399|28587302322686|2012-07-22T19:09:11.345+0000
824633726399|28587302323141|2012-05-26T16:01:45.581+0000
824633726399|30786325578056|2012-07-23T21:47:49.822+0000
618475296192|998|2011-10-06T23:51:13.082+0000
618475296192|4398046511463|2012-04-13T07:09:51.113+0000
618475296192|8796093023143|2012-06-11T11:21:45.920+0000
618475296192|13194139533344|2012-04-21T20:36:36.457+0000
618475296192|17592186045280|2012-06-10T08:57:59.377+0000
618475296192|21990232555650|2012-01-17T23:04:43.121+0000
618475296192|26388279066830|2012-05-23T09:17:45.974+0000
618475296192|30786325578383|2012-07-10T05:34:48.438+0000
618475296192|32985348834013|2012-08-07T04:16:30.381+0000
618475296192|32985348834053|2012-09-03T07:52:10.753+0000
755914249666|8796093023143|2012-08-10T00:09:43.417+0000
755914249666|17592186045280|2012-08-17T00:47:10.785+0000
755914249666|19791209300479|2012-07-20T13:28:26.716+0000
755914249666|32985348834053|2012-08-16T21:01:33.853+0000
962072679875|998|2012-08-30T00:46:10.257+0000
962072679875|8796093022467|2012-08-10T19:04:43.649+0000
962072679875|13194139533344|2012-07-22T11:25:41.247+0000
962072679875|15393162789174|2012-08-17T07:26:16.144+0000
962072679875|24189255811566|2012-08-14T07:54:45.405+0000
962072679875|30786325578056|2012-07-04T20:46:40.129+0000
755914249668|998|2012-03-28T20:25:26.985+0000
755914249668|4398046511463|2012-07-31T23:40:22.436+0000
755914249668|8796093023143|2012-08-30T18:50:00.113+0000
755914249668|19791209300020|2012-01-05T07:10:03.530+0000
755914249668|21990232555650|2012-05-10T06:36:48.254+0000
755914249668|24189255811566|2012-02-07T22:53:40.940+0000
755914249668|28587302323141|2012-08-03T18:59:26.924+0000
274877912517|998|2011-06-16T01:17:00.085+0000
274877912517|4398046511463|2012-03-29T05:39:53.217+0000
274877912517|8796093022467|2012-05-25T08:33:39.917+0000
274877912517|8796093023143|2011-09-26T06:50:16.553+0000
274877912517|13194139533344|2012-05-19T02:25:07.825+0000
274877912517|17592186044897|2012-08-19T22:01:09.126+0000
274877912517|19791209300020|2012-07-20T07:02:12.979+0000
274877912517|19791209300479|2012-08-01T18:05:08.456+0000
274877912517|21990232555650|2011-10-19T00:30:24.371+0000
274877912517|24189255811566|2012-07-14T04:19:21.265+0000
274877912517|26388279066830|2012-08-20T10:37:25.639+0000
274877912517|28587302322686|2012-09-03T03:22:38.391+0000
274877912517|32985348834053|2012-09-07T13:28:55.257+0000
68719482310|998|2011-05-18T23:42:52.789+0000
68719482310|4398046511463|2010-09-14T13:42:41.400+0000
68719482310|8796093022467|2010-12-03T21:05:07.181+0000
68719482310|8796093023143|2011-04-10T12:43:27.340+0000
68719482310|13194139533344|2011-12-20T03:17:35.857+0000
68719482310|15393162789174|2012-05-10T18:10:19.558+0000
68719482310|17592186044897|2012-05-22T07:27:25.202+0000
68719482310|17592186045280|2011-10-19T04:53:06.828+0000
68719482310|21990232555650|2012-06-01T02:57:36.390+0000
68719482310|26388279066830|2012-03-16T01:33:44.822+0000
68719482310|30786325578056|2012-07-31T01:07:56.802+0000
274877912519|4398046511463|2012-07-17T17:38:37.969+0000
274877912519|8796093022467|2011-06-12T18:54:45.485+0000
274877912519|8796093023143|2012-07-04T05:30:39.934+0000
274877912519|15393162789174|2011-12-17T00:19:59.211+0000
274877912519|17592186044897|2012-02-28T19:32:09.859+0000
274877912519|17592186045280|2012-02-24T07:31:33.375+0000
274877912519|19791209300020|2011-12-25T21:18:26.904+0000
274877912519|19791209300479|2012-06-24T23:28:14.846+0000
274877912519|24189255811566|2012-07-14T23:33:33.947+0000
274877912519|28587302322686|2012-08-08T03:49:38.661+0000
274877912519|30786325578383|2012-08-09T08:38:38.667+0000
274877912520|4398046511463|2012-07-11T20:42:46.735+0000
274877912520|8796093023143|2011-04-26T01:49:25.420+0000
274877912520|13194139533344|2012-03-05T11:36:52.854+0000
274877912520|15393162789174|2011-04-20T20:13:15.926+0000
274877912520|17592186044897|2011-11-06T12:40:57.971+0000
274877912520|19791209300020|2012-05-23T21:05:47.134+0000
274877912520|21990232555650|2011-10-08T06:12:16.539+0000
274877912520|24189255811566|2012-03-02T18:02:56.056+0000
274877912520|26388279066830|2012-05-11T12:06:23.393+0000
274877912520|28587302323141|2012-05-19T16:36:32.685+0000
274877912520|30786325578383|2012-07-18T09:11:58.057+0000
755914249673|998|2012-08-05T21:03:26.026+0000
755914249673|4398046511463|2012-03-06T12:39:15.544+0000
755914249673|8796093022467|2012-06-10T19:16:53.980+0000
755914249673|13194139533344|2012-03-07T05:38:42.865+0000
755914249673|15393162789174|2012-08-17T00:05:39.932+0000
755914249673|17592186044897|2012-05-14T04:31:42.695+0000
755914249673|17592186045280|2012-09-09T04:47:10.583+0000
755914249673|19791209300479|2012-01-20T08:19:14.266+0000
755914249673|21990232555650|2012-08-02T22:56:26.346+0000
755914249673|24189255811566|2012-06-05T22:08:44.242+0000
755914249673|30786325578056|2012-08-21T17:21:53.025+0000
618475296202|8796093022467|2012-06-27T12:24:33.757+0000
618475296202|8796093023143|2012-01-08T07:20:42.997+0000
618475296202|17592186044897|2012-06-30T03:05:00.496+0000
618475296202|17592186045280|2012-01-25T03:10:48.647+0000
618475296202|19791209300479|2012-05-13T06:49:45.946+0000
618475296202|24189255811566|2012-01-16T05:13:00.964+0000
618475296202|28587302323141|2012-05-09T08:29:04.777+0000
137438959051|998|2012-03-10T03:43:35.726+0000
137438959051|8796093023143|2011-12-24T13:05:43.747+0000
137438959051|13194139533344|2012-01-11T17:35:39.256+0000
137438959051|15393162789174|2012-05-30T05:34:32.832+0000
