Comment.id|Person.id
687194881755|10995116278259
687194881756|6597069767242
687194881757|4398046511257
687194881758|19791209300796
687194881759|17592186044824
1030792265441|8796093022938
1030792265442|8796093022369
1030792265443|8796093022727
1030792265444|8796093022369
1030792265445|32985348833548
1030792265446|10995116278259
1030792265447|30786325578329
1030792265448|10995116278570
1030792265449|6597069766821
1030792265450|17592186044532
1030792265451|250
1030792265452|30786325578485
1030792265453|976
1030792265454|19791209300370
1030792265455|6597069766821
1030792265456|15393162789009
1030792265457|30786325578724
137439067891|976
137439067892|250
137439067893|976
137439067894|250
137439067895|985
137439067896|976
137439067897|976
137439067898|985
137439067899|2199023255817
137439067900|250
137439067901|2199023256456
137439067902|985
137439067903|985
137439067904|250
137439067905|2199023255817
137439067906|985
137439067907|2199023255817
137439067908|2199023256456
1030792265478|21990232555586
1030792265479|250
1030792265480|318
1030792265481|15393162789560
1030792265482|6597069766821
1030792265483|26388279066795
1030792265484|4398046512001
1030792265485|2199023256456
1030792265486|8796093022765
1030792265487|28587302322974
1030792265488|19791209300793
1030792265489|19791209300004
1030792265490|17592186044824
1030792265491|17592186044824
1030792265492|13194139533535
1030792265493|6597069767347
962072788779|21990232555586
962072788780|17592186044532
962072788781|26388279066928
962072788782|6597069767347
962072788783|4398046512001
962072788784|21990232555586
343597498171|6597069766914
343597498172|4398046512001
343597498173|250
343597498174|8796093022369
343597498175|6597069767572
343597498176|8796093022727
343597498177|4398046512001
343597498178|2199023255817
343597498179|985
824633835333|6597069767242
824633835334|24189255811481
824633835335|21990232555617
824633835336|13194139534154
824633835337|10995116278259
824633835338|21990232555586
824633835339|15393162789174
824633835340|19791209300631
824633835341|19791209300370
824633835342|8796093022765
824633835343|10995116278234
824633835344|15393162789009
824633835345|10995116278259
824633835346|13194139534154
824633835347|6597069767242
962072788821|24189255811481
962072788822|10995116277882
962072788823|21990232555586
962072788824|8796093022765
962072788825|6597069767572
962072788826|17592186044824
962072788827|318
343597498205|10995116277882
343597498206|8796093022765
343597498207|2199023255817
343597498208|250
343597498209|6597069767242
343597498210|318
343597498211|985
1030792265573|10995116278234
962072788859|15393162789174
962072788860|19791209300793
962072788861|17592186044824
962072788862|6597069767572
962072788863|8796093022765
962072788864|10995116278234
962072788865|17592186044824
962072788866|17592186044824
962072788867|17592186044459
206158544774|976
206158544775|4398046512001
206158544776|318
206158544777|318
206158544778|976
206158544779|976
206158544780|4398046511257
206158544781|4398046511257
206158544782|976
206158544783|250
206158544784|318
206158544785|250
206158544786|4398046512001
206158544787|985
206158544788|318
206158544789|2199023255817
206158544790|318
412316975000|6597069767242
412316975001|6597069767572
412316975002|6597069767242
412316975003|8796093022765
412316975004|2199023256456
412316975005|318
412316975006|8796093022938
412316975007|4398046511163
412316975008|6597069767572
412316975009|4398046512001
412316975010|8796093022369
412316975011|6597069767242
412316975012|13194139534154
412316975014|13194139533984
412316975015|8796093022369
412316975016|318
412316975017|8796093022727
412316975018|10995116277882
412316975019|4398046511257
412316975020|318
412316975021|8796093022727
412316975022|6597069767347
412316975023|13194139533984
412316975024|13194139534154
412316975025|985
412316975026|13194139533535
412316975027|2199023256456
412316975028|4398046511257
412316975029|2199023256456
412316975030|8796093022369
412316975031|985
412316975032|250
274878021562|6597069766821
274878021563|6597069766914
274878021564|6597069767242
274878021565|6597069766914
274878021566|4398046511163
274878021567|6597069767347
274878021568|2199023255817
274878021569|6597069767242
137439068099|985
137439068100|2199023255817
137439068101|985
137439068102|976
137439068103|985
137439068104|250
137439068105|985
137439068106|976
137439068107|2199023256456
137439068108|2199023255817
137439068109|2199023256456
137439068110|2199023255817
137439068111|250
137439068112|985
137439068113|2199023256456
137439068114|250
137439068115|2199023255817
137439068116|985
137439068117|2199023256456
755914358743|19791209300852
755914358744|6597069766733
755914358745|6597069766733
755914358746|19791209300852
755914358747|6597069766733
755914358748|19791209300852
755914358749|19791209300852
755914358750|19791209300852
755914358751|19791209300852
755914358752|6597069766733
755914358753|19791209300852
755914358754|6597069766733
755914358755|19791209300852
755914358756|19791209300852
755914358757|19791209300852
755914358758|19791209300852
755914358759|19791209300852
755914358760|19791209300852
893353312251|8796093022963
893353312252|6597069767575
1030792265810|96
1030792265811|30786325577784
1030792265812|10995116278292
1030792265813|2199023255855
1030792265814|2199023255981
1030792265815|30786325577784
1030792265816|26388279067534
1030792265817|10995116278647
1030792265818|15393162789084
1030792265819|10995116278647
1030792265924|15393162789489
1030792265925|28587302322727
1030792265926|4398046511154
1030792265927|13194139534267
1030792265928|15393162789084
1030792265929|28587302323141
1030792265930|367
1030792265931|10995116278647
1030792265932|24189255811455
1030792265933|19791209300159
1030792265934|15393162789084
1030792265935|4398046511154
1030792265936|10995116278259
1030792265937|26388279066664
1030792265938|30786325577784
1030792265939|10995116278259
1030792265941|2199023255855
1030792265942|26388279067534
1030792265943|24189255811155
1030792265944|6597069767575
1030792265945|24189255811155
1030792265946|26388279066664
1030792265947|367
1030792265948|2199023255855
1030792265949|19791209300830
1030792265950|24189255811155
1030792265951|10995116277907
1030792265952|28587302322616
1030792265953|17592186044808
1030792265954|30786325577752
1030792265955|2199023255855
1030792265956|2199023255898
1030792265957|4398046511154
1030792265958|19791209300159
1030792265959|24189255812047
1030792266019|6597069766733
1030792266020|28587302323141
1030792266021|6597069767575
1030792266022|19791209300159
962072789311|21990232555683
962072789312|10995116278259
962072789313|30786325577784
962072789314|19791209300159
1030792266120|15393162789084
1030792266121|6597069767575
1030792266122|10995116277907
1030792266123|15393162789489
1030792266124|28587302322727
1030792266125|26388279066664
1030792266126|28587302323141
1030792266127|10995116278300
1030792266128|10995116278647
1030792266129|8796093023133
1030792266130|13194139534267
1030792266131|28587302323141
1030792266132|10995116278259
1030792266133|13194139534267
1030792266134|8796093022963
1030792266135|21990232555683
1030792266136|13194139534267
1030792266137|10995116278300
1030792266138|2199023255981
1030792266139|24189255811671
1030792266205|4398046512002
1030792266305|6597069767433
1030792266306|30786325577784
1030792266307|10995116278647
1030792266308|367
824633836170|17592186044808
824633836171|6597069767575
824633836172|6597069767433
824633836173|26388279066664
824633836174|21990232556500
824633836175|26388279066664
824633836176|6597069767433
824633836177|26388279066664
824633836178|6597069767433
824633836179|21990232556500
824633836180|17592186044808
824633836181|6597069767433
824633836182|21990232556500
824633836183|8796093022963
824633836184|8796093022963
824633836185|6597069767433
824633836186|6597069767575
824633836188|21990232556500
824633836189|6597069767575
824633836190|21990232556500
824633836191|17592186044808
824633836192|6597069767575
824633836193|21990232556500
824633836194|6597069767575
824633836195|8796093022963
824633836196|21990232556500
824633836197|8796093022963
824633836199|17592186044808
824633836200|26388279066664
824633836201|21990232556500
824633836202|17592186044808
824633836203|6597069767575
824633836204|26388279066664
824633836205|21990232556500
824633836206|21990232556500
824633836207|21990232556500
824633836208|6597069767433
824633836209|6597069767575
824633836210|21990232556500
824633836211|6597069767433
824633836212|8796093022963
824633836213|26388279066664
824633836214|8796093022963
824633836215|17592186044808
824633836217|21990232556500
824633836218|26388279066664
824633836219|6597069767433
824633836220|8796093022963
824633836221|6597069767575
824633836222|17592186044808
824633836223|26388279066664
824633836224|6597069767433
824633836225|6597069767575
824633836226|8796093022963
824633836227|6597069767575
824633836228|8796093022963
824633836229|26388279066664
893353313010|17592186044991
893353313011|21990232556433
893353313012|2199023256536
893353313013|6597069767184
893353313014|17592186044864
893353313015|2199023256536
893353313016|19791209299993
893353313017|19791209300151
893353313018|19791209299993
893353313019|6597069767300
893353313020|19791209300474
893353313021|19791209300852
893353313022|21990232555571
893353313023|19791209300402
893353313024|19791209300474
893353313025|21990232555571
893353313026|24189255811275
893353313027|15393162788865
893353313028|17592186044991
893353313029|6597069767300
893353313031|19791209299993
893353313032|17592186044991
893353313034|8796093022928
893353313035|17592186045044
893353313036|15393162789090
893353313037|10995116278554
893353313038|19791209299993
893353313039|19791209300656
893353313040|6597069767575
893353313042|19791209300474
893353313043|24189255811275
893353313044|21990232556508
893353313045|10995116278554
893353313046|6597069767575
893353313047|15393162788865
893353313048|19791209300402
893353313049|19791209299993
893353313050|19791209300068
893353313051|19791209299993
893353313052|2199023256536
893353313053|21990232555571
893353313054|19791209300068
893353313055|19791209300474
893353313056|19791209300474
893353313057|19791209300402
893353313058|21990232556381
893353313060|17592186045089
893353313061|6597069767300
893353313062|19791209300562
893353313063|10995116278554
893353313064|21990232556381
893353313065|19791209299993
893353313066|6597069767184
893353313067|19791209300852
893353313068|6597069767184
893353313070|19791209300474
893353313071|19791209300793
893353313072|19791209300852
893353313073|19791209300402
893353313074|6597069767300
893353313075|6597069767300
893353313076|19791209300562
893353313077|6597069767575
893353313078|19791209300562
893353313079|15393162789090
893353313080|10995116278554
893353313081|19791209299993
893353313082|15393162788865
893353313083|19791209300562
893353313084|19791209300402
893353313085|19791209300852
893353313086|17592186044991
893353313087|21990232555571
893353313089|21990232555571
893353313090|15393162788865
893353313091|6597069767300
893353313093|6597069767300
893353313094|19791209300562
893353313095|6597069767300
893353313096|19791209300562
893353313098|15393162789769
893353313099|17592186044991
893353313100|19791209300402
893353313101|19791209300068
893353313102|17592186044991
893353313103|17592186044864
893353313104|19791209300402
893353313105|19791209300474
893353313106|15393162789769
893353313107|21990232556381
893353313108|19791209300852
893353313109|15393162789769
893353313111|17592186045089
893353313112|6597069767184
893353313113|24189255811275
893353313114|19791209300474
893353313115|13194139533366
893353313116|19791209300474
893353313118|19791209299993
893353313119|24189255811275
893353313120|10995116278554
893353313121|17592186044864
893353313122|10995116278236
893353313123|17592186044991
893353313124|21990232555571
893353313125|19791209300402
893353313127|19791209300151
893353313128|2199023256536
893353313129|19791209300793
893353313130|19791209300402
893353313131|17592186045044
893353313132|19791209299993
893353313133|21990232556508
893353313134|24189255811275
893353313135|21990232556508
893353313136|19791209300656
893353313137|19791209300852
893353313138|17592186044991
893353313139|19791209300852
893353313141|6597069767184
893353313142|10995116278236
893353313143|10995116278554
893353313144|8796093022928
893353313145|19791209300402
893353313146|6597069767184
893353313147|19791209300656
893353313148|21990232555571
893353313149|6597069767575
893353313150|19791209300656
893353313151|19791209300474
893353313152|21990232556433
893353313153|19791209300793
893353313154|13194139533366
893353313155|17592186044864
893353313156|10995116278236
893353313157|15393162789090
893353313158|13194139533366
893353313159|2199023256536
893353313160|19791209299993
893353313162|19791209300852
893353313163|19791209300656
893353313164|17592186045044
893353313165|6597069767575
893353313166|19791209300151
893353313167|17592186044991
893353313168|17592186044991
893353313169|17592186045044
893353313170|15393162788865
893353313171|17592186044991
893353313172|17592186045089
893353313173|10995116278554
893353313174|19791209300852
893353313175|19791209300151
893353313176|19791209300402
893353313177|17592186045089
893353313178|15393162788865
893353313179|15393162788865
893353313181|17592186045089
893353313182|19791209299993
893353313183|10995116278236
893353313184|15393162788865
893353313185|15393162789769
893353313186|15393162788865
893353313187|24189255811275
893353313188|19791209300474
893353313189|6597069767575
893353313190|21990232556433
893353313191|15393162788865
893353313192|19791209300852
893353313193|19791209299993
893353313194|21990232555571
893353313195|6597069767184
893353313196|19791209300656
893353313197|21990232556433
893353313198|15393162789769
893353313199|19791209300474
893353313200|21990232556508
893353313202|17592186045089
893353313203|2199023256536
893353313204|19791209299993
893353313205|15393162789769
893353313206|15393162789090
893353313207|19791209300068
893353313208|8796093022928
893353313209|6597069767575
893353313210|19791209300793
893353313212|19791209300562
893353313213|19791209299993
893353313214|15393162788865
893353313215|19791209300852
893353313216|2199023256536
893353313217|15393162789769
893353313218|21990232555571
893353313219|6597069767184
893353313220|21990232556433
893353313221|21990232556381
893353313222|24189255811275
893353313223|17592186044864
893353313224|13194139533366
893353313225|17592186045089
893353313226|15393162788865
893353313227|8796093022928
893353313228|6597069767184
687194883248|2199023256233
687194883249|17592186044897
687194883250|10995116277846
687194883251|10995116277907
687194883252|4398046511884
687194883253|2199023256031
687194883254|2199023256233
687194883255|4398046511424
687194883256|941
687194883257|10995116277846
687194883258|2199023256031
687194883260|4398046511424
687194883261|2199023256233
687194883262|2199023256233
687194883263|941
687194883264|2199023256031
687194883265|4398046511667
687194883266|17592186044897
687194883267|17592186044897
687194883268|4398046511667
687194883269|17592186044897
687194883270|150
687194883271|150
687194883272|17592186044897
687194883273|4398046511884
687194883274|4398046511185
687194883275|21990232555650
687194883277|941
687194883278|4398046511884
687194883279|10995116277846
687194883280|4398046511185
687194883281|941
687194883282|4398046511667
687194883283|4398046511884
687194883284|2199023256233
687194883285|987
687194883286|4398046511667
687194883287|17592186044897
687194883288|987
687194883289|10995116277846
687194883291|4398046511185
687194883292|17592186044897
687194883293|2199023256031
687194883294|4398046511667
687194883295|21990232555650
687194883296|2199023256031
687194883297|987
687194883298|987
687194883299|10995116277907
687194883301|941
687194883302|10995116277846
687194883303|2199023256233
687194883304|10995116277907
893353313514|150
893353313515|4398046511424
893353313516|4398046511884
893353313517|10995116277846
893353313518|21990232556018
893353313519|21990232555639
893353313520|26388279067551
893353313521|4398046511667
687194883315|4398046511884
687194883316|941
687194883317|987
687194883319|2199023256031
687194883320|17592186044897
687194883321|4398046511667
687194883322|2199023256031
687194883323|4398046511185
687194883324|10995116277907
687194883325|2199023256031
687194883326|4398046511667
687194883327|941
687194883328|4398046511185
687194883329|4398046511667
687194883330|987
687194883331|987
687194883332|4398046511667
687194883333|2199023256233
687194883335|4398046511884
687194883336|941
687194883337|4398046511667
893353313763|24189255811254
893353313764|19791209300081
893353313765|26388279067426
893353313766|6597069767348
893353313767|24189255811254
893353313769|21990232555639
893353313770|6597069766659
893353313771|8796093022367
687194883581|6597069766678
687194883582|19791209300852
687194883583|6597069766733
687194883584|6597069766678
687194883585|2199023255981
687194883586|17592186045382
687194883587|150
687194883588|17592186045165
687194883589|10995116278336
687194883590|21990232555639
962072790536|668
962072790537|26388279066664
962072790538|17592186045165
962072790539|24189255811654
962072790541|668
893353313806|2199023255981
962072790543|17592186045165
962072790544|28587302323020
962072790545|15393162788911
962072790546|13194139533850
962072790547|24189255811654
962072790548|15393162789604
962072790549|17592186045370
962072790551|6597069767242
962072790552|15393162788911
893353313818|21990232555851
962072790555|8796093022574
893353313820|21990232555851
893353313821|6597069766733
962072790558|2199023255798
893353313823|2199023255798
962072790560|6597069766678
962072790561|17592186045382
962072790562|2199023255798
962072790563|26388279067479
893353313828|21990232555851
962072790565|26388279066885
962072790566|8796093022574
962072790567|28587302323020
687194883625|15393162789604
687194883626|941
687194883627|8796093022367
687194883628|19791209300852
687194883629|15393162789604
687194883630|150
687194883631|8796093022367
687194883632|2199023255981
687194883633|19791209300852
687194883634|6597069767457
687194883635|15393162788911
687194883636|4398046511904
687194883637|8796093022367
687194883638|4398046511904
687194883639|4398046511426
687194883640|6597069766678
687194883641|19791209300634
687194883642|2199023255798
962072790588|17592186045382
962072790589|26388279066885
962072790590|8796093022574
962072790591|26388279067479
962072790592|17592186045382
962072790593|4398046511426
962072790594|28587302323020
962072790595|24189255811776
962072790596|941
962072790597|6597069766678
962072790598|6597069766659
962072790599|13194139533850
962072790600|26388279067426
962072790601|10995116278268
962072790602|19791209300796
962072790603|941
893353313869|13194139533850
962072790606|21990232555940
893353313871|28587302323020
893353313872|6597069766733
893353313873|21990232555940
962072790610|8796093022574
962072790611|26388279066869
962072790612|4398046511426
962072790613|28587302323136
962072790615|21990232555851
687194883674|19791209300796
687194883675|941
687194883676|10995116278268
687194883677|2199023256363
687194883678|10995116278268
687194883679|2199023255981
687194883680|15393162789604
687194883681|6597069767242
687194883682|15393162788911
687194883683|17592186045370
687194883684|15393162789604
687194883685|2199023256363
687194883686|668
687194883687|4398046511904
687194883688|2199023256363
687194883689|19791209300796
687194883690|13194139533850
687194883691|668
687194883692|19791209300634
687194883693|8796093022367
824633837167|2199023256077
824633837168|17592186045085
824633837169|24189255811566
824633837170|17592186045085
824633837171|17592186045085
824633837172|2199023256077
824633837173|21990232555889
824633837174|24189255811566
824633837175|17592186045085
824633837176|24189255811566
824633837177|17592186045085
755914360457|4398046511904
755914360458|4398046511904
755914360459|4398046511904
755914360460|4398046511904
755914360461|4398046511904
755914360462|4398046511904
755914360463|4398046511904
755914360942|6597069766846
755914360943|19791209300507
755914360944|19791209300507
755914360945|2199023256154
755914360946|2199023256154
755914360947|6597069766846
755914360948|2199023256154
755914360949|19791209300402
755914360950|19791209300507
755914360951|19791209300402
755914360952|2199023256154
755914360953|6597069766846
755914360954|19791209300507
68719593596|2199023256154
68719593597|2199023256154
755914360959|19791209300402
755914360960|6597069766846
755914360961|19791209300507
755914360962|19791209300402
755914360963|6597069766846
755914360964|19791209300402
755914360965|19791209300507
755914360966|19791209300402
755914360967|19791209300507
755914360968|19791209300402
755914360969|19791209300402
755914360970|2199023256154
755914360971|19791209300402
755914360972|19791209300402
755914360973|6597069766846
755914360974|2199023256154
755914360975|6597069766846
755914360976|2199023256154
755914360977|6597069766846
755914360978|19791209300402
343597500564|2199023256154
343597500565|2199023256154
343597500566|6597069766846
343597500567|6597069766846
343597500568|6597069766846
343597500569|6597069766846
343597500570|2199023256154
893353314461|6597069766846
893353314462|19791209300507
893353314463|2199023256154
893353314464|6597069766846
893353314465|26388279067047
893353314466|6597069766846
893353314467|2199023256154
893353314468|19791209300507
893353314469|2199023256154
893353314470|26388279067047
481036454056|6597069766846
481036454057|2199023256154
481036454058|2199023256154
481036454059|6597069766846
481036454060|6597069766846
481036454061|6597069766846
481036454062|6597069766846
481036454063|2199023256154
481036454064|6597069766846
481036454065|2199023256154
481036454066|6597069766846
481036454067|6597069766846
687194884277|2199023256154
687194884278|19791209300402
687194884279|19791209300402
687194884280|19791209300402
687194884281|6597069766846
687194884282|19791209300402
687194884283|19791209300402
1030792267965|2199023256154
1030792267966|19791209300507
1030792267968|28587302322548
1030792267969|19791209300402
1030792267971|28587302322548
1030792267972|6597069766846
1030792267973|6597069766846
1030792267974|28587302322294
1030792267975|26388279067047
1030792267976|19791209300402
1030792267977|26388279067047
1030792267978|28587302322537
1030792267979|28587302322537
1030792267980|28587302322548
1030792267982|2199023256154
1030792267983|19791209300507
1030792267984|28587302322537
1030792267985|6597069766846
1030792267986|26388279067047
1030792267987|28587302322537
1030792267988|6597069766846
1030792267989|28587302322537
1030792267990|28587302322537
1030792267991|28587302322548
1030792267992|28587302322294
1030792267993|6597069766846
1030792267994|19791209300402
1030792267995|2199023256154
962072791261|19791209300402
962072791262|6597069766846
962072791263|19791209300507
962072791264|19791209300507
962072791265|28587302322294
962072791266|19791209300402
962072791267|6597069766846
962072791268|19791209300402
962072791269|26388279067047
962072791270|2199023256154
962072791271|28587302322548
962072791272|19791209300402
962072791273|26388279067047
962072791274|28587302322548
962072791275|28587302322537
687194884335|19791209300081
687194884336|19791209300081
687194884337|19791209300081
687194884338|19791209300081
687194884339|19791209300081
687194884340|19791209300081
687194884341|19791209300081
687194884342|19791209300081
687194884343|19791209300081
687194884344|19791209300081
687194884347|19791209300081
687194884348|19791209300081
687194884349|19791209300081
687194884350|19791209300081
687194884351|19791209300081
687194884352|19791209300081
687194884353|19791209300081
687194884354|19791209300081
687194884355|19791209300081
687194884356|19791209300081
687194884357|19791209300081
687194884358|19791209300081
687194884359|19791209300081
687194884360|19791209300081
412316977419|4398046511684
412316977420|143
412316977421|2199023256456
412316977422|143
412316977423|4398046511684
412316977424|2199023256086
412316977425|2199023256086
412316977427|143
412316977428|4398046511684
412316977429|143
412316977430|143
412316977431|2199023256086
412316977432|143
412316977433|4398046511684
412316977434|4398046511684
412316977435|143
412316977436|143
412316977437|4398046511684
412316977438|2199023256086
412316977439|4398046511684
412316977440|4398046511684
412316977441|2199023256086
412316977442|2199023256456
412316977443|143
412316977444|2199023256086
412316977445|4398046511684
618475407655|17592186045382
618475407656|143
618475407657|143
618475407658|4398046511684
618475407659|15393162788906
618475407660|15393162788906
618475407661|15393162788906
618475407662|17592186044425
618475407663|17592186045261
618475407664|17592186044425
618475407665|17592186044425
618475407666|2199023256456
618475407667|2199023256456
618475407668|2199023256456
206158547254|2199023256456
206158547255|2199023256086
206158547256|4398046511684
206158547257|4398046511684
206158547258|2199023256456
206158547259|143
206158547260|2199023256456
206158547261|143
206158547262|4398046511684
206158547263|4398046511684
206158547264|2199023256086
206158547265|4398046511684
206158547266|143
206158547268|2199023256086
206158547269|2199023256086
206158547270|2199023256086
206158547271|2199023256086
206158547272|2199023256456
206158547273|2199023256086
206158547275|2199023256456
206158547276|143
206158547277|2199023256086
206158547278|4398046511684
206158547279|4398046511684
206158547280|4398046511684
206158547281|2199023256086
206158547282|2199023256086
206158547283|4398046511684
206158547284|4398046511684
206158547285|143
206158547286|2199023256456
206158547287|4398046511684
206158547288|2199023256086
206158547289|4398046511684
824633838226|2199023255688
824633838227|2199023255688
824633838228|6597069766733
824633838229|6597069766733
824633838230|2199023255688
824633838231|2199023255688
824633838232|6597069766733
824633838233|6597069766733
824633838234|6597069766733
824633838235|2199023255688
412316977821|2199023255688
618475408031|15393162789093
618475408032|13194139533535
618475408033|13194139534154
618475408034|13194139533535
618475408035|13194139534154
618475408036|13194139533535
618475408037|8796093023143
618475408038|17592186044459
618475408039|17592186044862
618475408040|17592186044459
687194884778|17592186044459
687194884779|13194139534142
687194884780|17592186044459
755914361518|4398046511257
755914361519|10995116278234
755914361520|10995116278234
755914361521|17592186045078
755914361522|17592186045078
755914361523|8796093023143
824633838261|8796093022938
824633838262|13194139534142
824633838263|4398046511257
618475408077|17592186044862
618475408078|17592186044862
1099511745253|13194139534142
1099511745254|10995116278234
1099511745255|21990232555934
1099511745256|24189255811719
1099511745257|24189255811719
1099511745258|8796093023143
1099511745259|4398046511257
1099511745260|30786325578600
1099511745261|17592186045078
1099511745274|15393162789093
1099511745275|8796093023143
1099511745276|4398046511257
1099511745277|15393162789093
1099511745278|15393162789560
1099511745279|13194139534142
1099511745280|10995116278234
1099511745281|17592186044862
1099511745282|10995116278234
1099511745283|28587302322974
1099511745284|17592186044459
1099511745285|13194139533535
1099511745286|30786325578600
1099511745287|8796093023143
1099511745288|30786325578600
1099511745289|30786325578600
1099511745290|28587302322974
1099511745292|17592186044459
1099511745293|4398046511257
1099511745294|8796093023143
1099511745295|28587302322974
1099511745296|21990232555934
1099511745297|21990232555934
1099511745298|21990232555934
1099511745299|17592186045078
1099511745300|8796093023143
1099511745301|30786325578600
1099511745302|8796093022647
1099511745303|30786325578600
1099511745304|24189255811719
1099511745305|8796093023143
1099511745306|13194139534142
1099511745307|30786325578600
1099511745308|13194139533535
1099511745309|24189255811481
1099511745310|15393162789093
1099511745311|13194139533535
1099511745314|17592186045078
1099511745316|24189255811481
1099511745317|24189255811719
1099511745318|24189255811481
1099511745319|8796093022938
1099511745320|13194139534154
1099511745321|17592186044459
1099511745322|10995116278234
1099511745323|17592186044459
1099511745324|17592186045078
1099511745325|8796093022647
1099511745326|21990232555934
1099511745327|17592186044459
1099511745328|28587302322974
1099511745329|13194139534142
1099511745330|17592186044459
1099511745331|17592186045078
1099511745332|24189255811481
1099511745333|8796093022938
1099511745334|28587302322974
1099511745335|8796093022647
1099511745337|10995116278234
1099511745338|17592186044459
1099511745339|17592186044862
1099511745340|30786325578600
1099511745341|21990232555934
1099511745342|30786325578258
1099511745343|8796093022647
1099511745344|13194139534142
1099511745345|15393162789093
1099511745346|17592186045078
1099511745347|13194139533535
1099511745348|17592186044862
1099511745349|13194139534154
1099511745350|30786325578600
1099511745351|4398046511257
1099511745352|8796093022938
1099511745354|15393162789560
1099511745355|8796093023143
1099511745357|13194139533535
1099511745358|17592186045078
1099511745359|13194139534154
1099511745360|17592186044862
1099511745361|17592186044862
1099511745362|30786325578258
1099511745363|10995116278234
1099511745364|17592186044459
1099511745365|13194139533535
1099511745366|8796093022647
1099511745367|17592186044459
1099511745368|13194139534142
1099511745369|10995116278234
1099511745370|30786325578258
1099511745371|28587302322974
1099511745372|17592186044862
1099511745373|28587302322974
1099511745374|21990232555934
1099511745375|4398046511257
687194884961|13194139533912
687194884962|6597069766914
687194884963|13194139533912
687194884964|10995116278291
687194884965|6597069766914
687194884966|17592186044425
687194884967|6597069766914
687194884968|6597069766914
687194884969|6597069766914
755914361708|6597069766914
755914361709|10995116278291
755914361710|17592186044425
755914361711|17592186044425
755914361712|13194139533912
755914361713|17592186044425
755914361714|17592186044425
755914361715|10995116278291
755914361716|13194139533912
755914361717|17592186044425
755914361718|10995116278291
755914361719|10995116278291
755914361720|17592186044425
755914361721|6597069766914
755914361722|13194139533912
755914361723|10995116278291
824633838461|21990232556344
824633838462|24189255811103
824633838463|17592186044425
824633838464|24189255811103
824633838465|24189255811103
824633838466|6597069766914
824633838467|10995116278291
824633838468|17592186044425
824633838469|24189255811103
824633838471|17592186044425
824633838472|6597069766914
824633838473|24189255811103
824633838474|10995116278291
824633838475|21990232556344
824633838476|13194139533912
824633838477|10995116278291
824633838478|24189255811103
824633838479|13194139533912
824633838480|6597069766914
824633838481|10995116278291
824633838482|17592186044425
824633838483|13194139533912
824633838484|13194139533912
824633838485|13194139533912
824633838486|17592186044425
824633838487|17592186044425
755914361753|4398046511700
755914361754|4398046511700
962072791964|28587302322837
962072791965|28587302322372
962072791966|17592186045047
962072791967|15393162788865
962072791968|2199023255869
962072791969|24189255811227
962072791970|987
687194885028|17592186045047
687194885029|2199023256277
687194885030|4398046511535
687194885031|4398046511257
687194885032|6597069766797
687194885033|555
687194885034|987
687194885035|987
687194885036|15393162789274
687194885038|2199023256277
687194885039|15393162789274
687194885040|987
687194885041|4398046511535
687194885042|15393162788865
687194885043|6597069766998
687194885058|987
687194885059|987
687194885060|17592186044425
687194885061|4398046511535
687194885062|2199023255869
893353315272|21990232555650
893353315273|2199023256031
893353315274|21990232555650
893353315275|21990232555650
893353315276|2199023256031
893353315277|2199023256031
893353315278|21990232555650
893353315279|2199023256031
893353315280|21990232555650
893353315379|998
893353315380|10995116278224
893353315381|19791209300787
893353315382|2199023256472
893353315383|15393162788965
893353315384|26388279066868
893353315385|2199023256472
893353315386|17592186044425
893353315387|17592186044425
962072792125|24189255811254
962072792126|15393162788965
962072792127|4398046511596
962072792128|19791209300787
962072792129|24189255811398
962072792130|15393162788965
962072792131|24189255811254
962072792132|998
962072792133|17592186044425
962072792134|24189255811254
1030792268872|15393162788965
1030792268873|26388279066868
1030792268874|17592186044425
1030792268875|6597069766720
1099511745612|6597069766720
1030792268877|4398046511596
1030792268878|15393162788965
1099511745615|19791209300787
1030792268880|4398046511596
1030792268881|24189255811254
1030792268882|26388279066931
1030792268883|6597069766720
1030792268884|2199023256472
1030792268885|17592186044425
1099511745622|19791209300787
1030792268887|17592186044425
1099511745624|32985348834107
1030792268889|2199023256472
1030792268890|17592186044425
824633838684|24189255811254
824633838686|17592186044425
824633838687|6597069766720
824633838688|17592186044425
824633838689|4398046511596
824633838690|24189255811398
824633838691|10995116278224
824633838692|2199023256472
824633838693|15393162788965
824633838694|19791209300787
824633838695|19791209300787
824633838696|4398046511596
824633838697|24189255811398
824633838698|19791209300787
824633838699|24189255811254
824633838700|15393162788965
824633838701|15393162788965
824633838702|19791209300787
824633838705|6597069766720
824633838706|15393162788965
824633838707|6597069766720
824633838708|15393162788965
824633838709|10995116278224
824633838710|19791209300787
824633838711|998
824633838712|2199023256472
824633838713|24189255811398
824633838714|4398046511596
824633838715|6597069766720
824633838716|24189255811254
824633838717|17592186044425
824633838718|24189255811398
824633838719|998
824633838720|24189255811398
824633838721|2199023256472
824633838722|2199023256472
893353315758|21990232555617
893353315759|4398046511535
893353315760|4398046511763
893353315761|8796093022909
893353315762|17592186045168
893353315763|4398046511463
893353315764|13194139533432
893353315765|10995116278281
893353315766|367
893353315767|24189255811164
893353315768|6597069766870
893353315769|13194139534161
893353315770|2199023255898
893353315771|19791209300021
893353315772|10995116278281
893353315773|8796093022909
893353315774|17592186045360
893353315775|10995116278033
893353315776|15393162789769
